dataset,seed,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,ensemble_time,calibration_time,path
imdb,2,pure_logits,greedy_unique_5_baseline,5,5,0.13842231035232544,,,,0.0749812126159668,0.0,llm_experiments_data/arrays/mini_imdb_2_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
imdb,2,pure_logits,greedy_50_baseline,50,21,0.12498537451028824,,,,1.2835896015167236,0.0,llm_experiments_data/arrays/mini_imdb_2_pure_logits_greedy_50_baseline_2025-09-14.npz
imdb,2,pure_logits,greedy_50_temp_baseline,50,21,0.12517064809799194,1.0163265306122449,,,1.2835896015167236,0.008826971054077148,llm_experiments_data/arrays/mini_imdb_2_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
imdb,2,pure_logits,greedy_unique_5_temp_baseline,5,5,0.13620005548000336,0.9061224489795918,,,0.0749812126159668,0.0062885284423828125,llm_experiments_data/arrays/mini_imdb_2_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
imdb,2,pure_logits,greedy_unique_5_post_calib,5,5,0.1345534473657608,1.265472719700125,0.6547271970012495,1,0.0749812126159668,1.8795650005340576,llm_experiments_data/arrays/mini_imdb_2_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
imdb,2,pure_logits,greedy_50_post_calib,50,21,0.12478405982255936,1.1875052061640985,0.9129529362765514,1,1.2835896015167236,9.497655868530273,llm_experiments_data/arrays/mini_imdb_2_pure_logits_greedy_50_post_calib_2025-09-14.npz
imdb,3,pure_logits,greedy_unique_5_baseline,5,5,0.13089922070503235,,,,0.07764744758605957,0.0,llm_experiments_data/arrays/mini_imdb_3_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
imdb,3,pure_logits,greedy_50_baseline,50,20,0.12636950612068176,,,,1.2926156520843506,0.0,llm_experiments_data/arrays/mini_imdb_3_pure_logits_greedy_50_baseline_2025-09-14.npz
imdb,3,pure_logits,greedy_50_temp_baseline,50,20,0.1261262595653534,1.0163265306122449,,,1.2926156520843506,0.006551027297973633,llm_experiments_data/arrays/mini_imdb_3_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
imdb,3,pure_logits,greedy_unique_5_temp_baseline,5,5,0.13082529604434967,0.9061224489795918,,,0.07764744758605957,0.008719682693481445,llm_experiments_data/arrays/mini_imdb_3_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
imdb,3,pure_logits,greedy_unique_5_post_calib,5,5,0.13071255385875702,1.0224739691795086,0.9062890462307371,1,0.07764744758605957,1.9147439002990723,llm_experiments_data/arrays/mini_imdb_3_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
imdb,3,pure_logits,greedy_50_post_calib,50,20,0.126470685005188,1.0828488129945857,0.9662640566430654,1,1.2926156520843506,9.317055463790894,llm_experiments_data/arrays/mini_imdb_3_pure_logits_greedy_50_post_calib_2025-09-14.npz
imdb,4,pure_logits,greedy_unique_5_baseline,5,5,0.14341823756694794,,,,0.07970070838928223,0.0,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
imdb,4,pure_logits,greedy_50_baseline,50,21,0.12951956689357758,,,,1.300809383392334,0.0,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_50_baseline_2025-09-14.npz
imdb,4,pure_logits,greedy_50_temp_baseline,50,21,0.12789751589298248,1.0714285714285714,,,1.300809383392334,0.007661104202270508,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
imdb,4,pure_logits,greedy_unique_5_temp_baseline,5,5,0.13665056228637695,1.1816326530612244,,,0.07970070838928223,0.005968332290649414,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
imdb,4,pure_logits,greedy_unique_5_post_calib,5,5,0.1334708333015442,1.5106705539358602,0.7663473552686381,1,0.07970070838928223,1.953660011291504,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
imdb,4,pure_logits,greedy_50_post_calib,50,21,0.12891367077827454,0.9955851728446481,1.0329029571012078,1,1.300809383392334,8.894148111343384,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_50_post_calib_2025-09-14.npz
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_unique_5_baseline,5,5,0.5419113039970398,,,,0.07184743881225586,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_50_baseline,50,26,0.5077022314071655,,,,1.3381402492523193,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_50_baseline_2025-09-14.npz
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_50_temp_baseline,50,26,0.5073590278625488,1.0163265306122449,,,1.3381402492523193,0.008461475372314453,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_unique_5_temp_baseline,5,5,0.5396257042884827,1.0714285714285714,,,0.07184743881225586,0.007799386978149414,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_unique_5_post_calib,5,5,0.5301840305328369,1.3603831736776342,0.7530195751770096,1,0.07184743881225586,2.447384834289551,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_50_post_calib,50,26,0.5067362785339355,1.153219491878384,0.9329446064139941,1,1.3381402492523193,12.109325170516968,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_50_post_calib_2025-09-14.npz
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_unique_5_baseline,5,5,0.5260146856307983,,,,0.07023096084594727,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_baseline,50,26,0.4963533878326416,,,,1.3119523525238037,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_baseline_2025-09-14.npz
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_temp_baseline,50,26,0.49623510241508484,1.0163265306122449,,,1.3119523525238037,0.009830713272094727,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_unique_5_temp_baseline,5,5,0.524638831615448,1.126530612244898,,,0.07023096084594727,0.007143497467041016,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_unique_5_post_calib,5,5,0.5204228162765503,1.4630903790087464,0.6397334443981675,1,0.07023096084594727,2.4102823734283447,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_post_calib,50,26,0.4978979229927063,1.281865889212828,0.8929612661391086,1,1.3119523525238037,12.306136846542358,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_post_calib_2025-09-14.npz
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_unique_5_baseline,5,5,0.5333333015441895,,,,0.07044672966003418,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_baseline,50,26,0.5011298060417175,,,,2.2852840423583984,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_baseline_2025-09-14.npz
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_temp_baseline,50,26,0.5009475946426392,1.0163265306122449,,,2.2852840423583984,0.007861852645874023,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_unique_5_temp_baseline,5,5,0.5314382314682007,1.126530612244898,,,0.07044672966003418,0.009229898452758789,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_unique_5_post_calib,5,5,0.5220748782157898,1.4274052478134114,0.694710537276135,1,0.07044672966003418,5.447324275970459,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_post_calib,50,26,0.500332236289978,1.1283298625572677,0.9496043315285299,1,2.2852840423583984,12.307130098342896,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_post_calib_2025-09-14.npz
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_unique_5_baseline,5,5,0.5318763256072998,,,,0.06781458854675293,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_baseline,50,28,0.4969528615474701,,,,1.3349297046661377,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_baseline_2025-09-14.npz
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_temp_baseline,50,28,0.496857225894928,1.0163265306122449,,,1.3349297046661377,0.00933218002319336,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_unique_5_temp_baseline,5,5,0.530012309551239,1.0714285714285714,,,0.06781458854675293,0.0070040225982666016,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_unique_5_post_calib,5,5,0.5184579491615295,1.4192086630570597,0.6247396917950854,1,0.06781458854675293,2.4058773517608643,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_post_calib,50,28,0.49628883600234985,1.1142357351103707,0.941274468971262,1,1.3349297046661377,12.072586059570312,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_post_calib_2025-09-14.npz
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_unique_5_baseline,5,5,0.5225674510002136,,,,0.21769952774047852,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_baseline,50,26,0.48796552419662476,,,,1.2804794311523438,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_baseline_2025-09-14.npz
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_temp_baseline,50,26,0.4882253408432007,1.0163265306122449,,,1.2804794311523438,0.00808572769165039,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_unique_5_temp_baseline,5,5,0.5212197303771973,1.126530612244898,,,0.21769952774047852,0.0075702667236328125,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_unique_5_post_calib,5,5,0.5115422606468201,1.4274052478134114,0.694710537276135,1,0.21769952774047852,2.460603952407837,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_post_calib,50,26,0.48808932304382324,1.1117367763431902,0.9579341940857976,1,1.2804794311523438,12.089137077331543,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_post_calib_2025-09-14.npz
ag_news,0,pure_logits,greedy_unique_5_baseline,5,5,0.23191726207733154,,,,0.2152860164642334,0.0,llm_experiments_data/arrays/mini_ag_news_0_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
ag_news,0,pure_logits,greedy_50_baseline,50,29,0.1978360414505005,,,,5.900453329086304,0.0,llm_experiments_data/arrays/mini_ag_news_0_pure_logits_greedy_50_baseline_2025-09-14.npz
ag_news,0,pure_logits,greedy_50_temp_baseline,50,29,0.1976282000541687,1.0163265306122449,,,5.900453329086304,0.023248910903930664,llm_experiments_data/arrays/mini_ag_news_0_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
ag_news,0,pure_logits,greedy_unique_5_temp_baseline,5,5,0.20546215772628784,1.4571428571428573,,,0.2152860164642334,0.023853778839111328,llm_experiments_data/arrays/mini_ag_news_0_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
ag_news,0,pure_logits,greedy_unique_5_post_calib,5,5,0.1978672444820404,1.7255810079133695,0.6247396917950854,1,0.2152860164642334,8.293614149093628,llm_experiments_data/arrays/mini_ag_news_0_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
ag_news,0,pure_logits,greedy_50_post_calib,50,29,0.1908816695213318,1.6505122865472721,0.7330279050395669,1,5.900453329086304,78.79366087913513,llm_experiments_data/arrays/mini_ag_news_0_pure_logits_greedy_50_post_calib_2025-09-14.npz
ag_news,1,pure_logits,greedy_unique_5_baseline,5,5,0.2355262190103531,,,,0.2073686122894287,0.0,llm_experiments_data/arrays/mini_ag_news_1_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
ag_news,1,pure_logits,greedy_50_baseline,50,28,0.2012188732624054,,,,5.824065923690796,0.0,llm_experiments_data/arrays/mini_ag_news_1_pure_logits_greedy_50_baseline_2025-09-14.npz
ag_news,1,pure_logits,greedy_50_temp_baseline,50,28,0.2009114772081375,1.0163265306122449,,,5.824065923690796,0.02487945556640625,llm_experiments_data/arrays/mini_ag_news_1_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
ag_news,1,pure_logits,greedy_unique_5_temp_baseline,5,5,0.20716315507888794,1.5122448979591838,,,0.2073686122894287,0.02398514747619629,llm_experiments_data/arrays/mini_ag_news_1_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
ag_news,1,pure_logits,greedy_unique_5_post_calib,5,5,0.19771838188171387,1.8096459808413161,0.599750104123282,1,0.2073686122894287,8.004950284957886,llm_experiments_data/arrays/mini_ag_news_1_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
ag_news,1,pure_logits,greedy_50_post_calib,50,28,0.1933009922504425,1.6377176176593087,0.7396917950853812,1,5.824065923690796,77.50984764099121,llm_experiments_data/arrays/mini_ag_news_1_pure_logits_greedy_50_post_calib_2025-09-14.npz
ag_news,2,pure_logits,greedy_unique_5_baseline,5,5,0.23384779691696167,,,,0.22074007987976074,0.0,llm_experiments_data/arrays/mini_ag_news_2_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
ag_news,2,pure_logits,greedy_50_baseline,50,29,0.19820082187652588,,,,5.795124292373657,0.0,llm_experiments_data/arrays/mini_ag_news_2_pure_logits_greedy_50_baseline_2025-09-14.npz
ag_news,2,pure_logits,greedy_50_temp_baseline,50,29,0.19803330302238464,1.0163265306122449,,,5.795124292373657,0.023755788803100586,llm_experiments_data/arrays/mini_ag_news_2_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
ag_news,2,pure_logits,greedy_unique_5_temp_baseline,5,5,0.20799262821674347,1.4571428571428573,,,0.22074007987976074,0.020999670028686523,llm_experiments_data/arrays/mini_ag_news_2_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
ag_news,2,pure_logits,greedy_unique_5_post_calib,5,5,0.20028741657733917,1.7255810079133695,0.534777176176593,1,0.22074007987976074,8.09342646598816,llm_experiments_data/arrays/mini_ag_news_2_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
ag_news,2,pure_logits,greedy_50_post_calib,50,29,0.19186250865459442,1.6690045814244066,0.7097042898792171,1,5.795124292373657,80.68656253814697,llm_experiments_data/arrays/mini_ag_news_2_pure_logits_greedy_50_post_calib_2025-09-14.npz
ag_news,3,pure_logits,greedy_unique_5_baseline,5,5,0.2329772561788559,,,,0.22263717651367188,0.0,llm_experiments_data/arrays/mini_ag_news_3_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
ag_news,3,pure_logits,greedy_50_baseline,50,30,0.19249308109283447,,,,5.9479804039001465,0.0,llm_experiments_data/arrays/mini_ag_news_3_pure_logits_greedy_50_baseline_2025-09-14.npz
ag_news,3,pure_logits,greedy_50_temp_baseline,50,30,0.19225972890853882,1.0163265306122449,,,5.9479804039001465,0.025457143783569336,llm_experiments_data/arrays/mini_ag_news_3_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
ag_news,3,pure_logits,greedy_unique_5_temp_baseline,5,5,0.20393751561641693,1.4571428571428573,,,0.22263717651367188,0.02075648307800293,llm_experiments_data/arrays/mini_ag_news_3_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
ag_news,3,pure_logits,greedy_unique_5_post_calib,5,5,0.19396205246448517,1.8096459808413161,0.6047480216576426,1,0.22263717651367188,9.079929113388062,llm_experiments_data/arrays/mini_ag_news_3_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
ag_news,3,pure_logits,greedy_50_post_calib,50,30,0.18541446328163147,1.6505122865472721,0.7263640149937527,1,5.9479804039001465,79.7233157157898,llm_experiments_data/arrays/mini_ag_news_3_pure_logits_greedy_50_post_calib_2025-09-14.npz
ag_news,4,pure_logits,greedy_unique_5_baseline,5,5,0.22609686851501465,,,,0.22829580307006836,0.0,llm_experiments_data/arrays/mini_ag_news_4_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
ag_news,4,pure_logits,greedy_50_baseline,50,29,0.19353674352169037,,,,5.808975458145142,0.0,llm_experiments_data/arrays/mini_ag_news_4_pure_logits_greedy_50_baseline_2025-09-14.npz
ag_news,4,pure_logits,greedy_50_temp_baseline,50,29,0.19332696497440338,1.0163265306122449,,,5.808975458145142,0.023743867874145508,llm_experiments_data/arrays/mini_ag_news_4_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
ag_news,4,pure_logits,greedy_unique_5_temp_baseline,5,5,0.2006286084651947,1.5122448979591838,,,0.22829580307006836,0.01997065544128418,llm_experiments_data/arrays/mini_ag_news_4_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
ag_news,4,pure_logits,greedy_unique_5_post_calib,5,5,0.19323688745498657,1.8388338192419824,0.5547688463140358,1,0.22829580307006836,8.335901260375977,llm_experiments_data/arrays/mini_ag_news_4_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
ag_news,4,pure_logits,greedy_50_post_calib,50,29,0.18788710236549377,1.6783007080383174,0.7097042898792171,1,5.808975458145142,74.28823041915894,llm_experiments_data/arrays/mini_ag_news_4_pure_logits_greedy_50_post_calib_2025-09-14.npz
dbpedia_14,0,pure_logits,greedy_unique_5_baseline,5,5,0.04470353201031685,,,,0.8701210021972656,0.0,llm_experiments_data/arrays/mini_dbpedia_14_0_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
dbpedia_14,0,pure_logits,greedy_50_baseline,50,26,0.03638695925474167,,,,51.32684803009033,0.0,llm_experiments_data/arrays/mini_dbpedia_14_0_pure_logits_greedy_50_baseline_2025-09-14.npz
dbpedia_14,0,pure_logits,greedy_50_temp_baseline,50,26,0.0351792648434639,1.1816326530612244,,,51.32684803009033,0.08653473854064941,llm_experiments_data/arrays/mini_dbpedia_14_0_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
dbpedia_14,0,pure_logits,greedy_unique_5_temp_baseline,5,5,0.035132888704538345,1.6775510204081634,,,0.8701210021972656,0.08179903030395508,llm_experiments_data/arrays/mini_dbpedia_14_0_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
dbpedia_14,0,pure_logits,greedy_unique_5_post_calib,5,5,0.033707208931446075,1.9211995002082467,0.7530195751770096,1,0.8701210021972656,99.08238649368286,llm_experiments_data/arrays/mini_dbpedia_14_0_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
dbpedia_14,0,pure_logits,greedy_50_post_calib,50,26,0.031441282480955124,1.7963015410245733,0.7396917950853812,1,51.32684803009033,783.3062694072723,llm_experiments_data/arrays/mini_dbpedia_14_0_pure_logits_greedy_50_post_calib_2025-09-14.npz
dbpedia_14,1,pure_logits,greedy_unique_5_baseline,5,5,0.041741691529750824,,,,0.8131489753723145,0.0,llm_experiments_data/arrays/mini_dbpedia_14_1_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
dbpedia_14,1,pure_logits,greedy_50_baseline,50,27,0.03441011533141136,,,,60.00288772583008,0.0,llm_experiments_data/arrays/mini_dbpedia_14_1_pure_logits_greedy_50_baseline_2025-09-14.npz
dbpedia_14,1,pure_logits,greedy_50_temp_baseline,50,27,0.034247834235429764,0.9612244897959183,,,60.00288772583008,0.08124685287475586,llm_experiments_data/arrays/mini_dbpedia_14_1_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
dbpedia_14,1,pure_logits,greedy_unique_5_temp_baseline,5,5,0.03314514830708504,1.6775510204081634,,,0.8131489753723145,0.0833439826965332,llm_experiments_data/arrays/mini_dbpedia_14_1_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
dbpedia_14,1,pure_logits,greedy_unique_5_post_calib,5,5,0.03170407935976982,1.9211995002082467,0.7796751353602666,1,0.8131489753723145,121.25116109848022,llm_experiments_data/arrays/mini_dbpedia_14_1_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
dbpedia_14,1,pure_logits,greedy_50_post_calib,50,27,0.029913267120718956,1.7902040816326532,0.6547271970012495,1,60.00288772583008,795.9054551124573,llm_experiments_data/arrays/mini_dbpedia_14_1_pure_logits_greedy_50_post_calib_2025-09-14.npz
dbpedia_14,2,pure_logits,greedy_unique_5_baseline,5,5,0.04287733510136604,,,,0.830519437789917,0.0,llm_experiments_data/arrays/mini_dbpedia_14_2_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
dbpedia_14,2,pure_logits,greedy_50_baseline,50,26,0.03542109951376915,,,,48.74554181098938,0.0,llm_experiments_data/arrays/mini_dbpedia_14_2_pure_logits_greedy_50_baseline_2025-09-14.npz
dbpedia_14,2,pure_logits,greedy_50_temp_baseline,50,26,0.03433423861861229,1.1816326530612244,,,48.74554181098938,0.07872295379638672,llm_experiments_data/arrays/mini_dbpedia_14_2_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
dbpedia_14,2,pure_logits,greedy_unique_5_temp_baseline,5,5,0.03384072333574295,1.6775510204081634,,,0.830519437789917,0.08032417297363281,llm_experiments_data/arrays/mini_dbpedia_14_2_pure_logits_greedy_unique_5_temp_baseline_2025-09-14.npz
dbpedia_14,2,pure_logits,greedy_unique_5_post_calib,5,5,0.03260074928402901,1.9366930445647648,0.7330279050395669,1,0.830519437789917,92.19037771224976,llm_experiments_data/arrays/mini_dbpedia_14_2_pure_logits_greedy_unique_5_post_calib_2025-09-14.npz
dbpedia_14,2,pure_logits,greedy_50_post_calib,50,26,0.030762186273932457,1.7963015410245733,0.7530195751770096,1,48.74554181098938,734.5032453536987,llm_experiments_data/arrays/mini_dbpedia_14_2_pure_logits_greedy_50_post_calib_2025-09-14.npz
dbpedia_14,3,pure_logits,greedy_unique_5_baseline,5,5,0.043426211923360825,,,,0.8519070148468018,0.0,llm_experiments_data/arrays/mini_dbpedia_14_3_pure_logits_greedy_unique_5_baseline_2025-09-14.npz
dbpedia_14,3,pure_logits,greedy_50_baseline,50,27,0.03466350957751274,,,,46.203574419021606,0.0,llm_experiments_data/arrays/mini_dbpedia_14_3_pure_logits_greedy_50_baseline_2025-09-14.npz
dbpedia_14,3,pure_logits,greedy_50_temp_baseline,50,27,0.03453391417860985,0.9612244897959183,,,46.203574419021606,0.10965919494628906,llm_experiments_data/arrays/mini_dbpedia_14_3_pure_logits_greedy_50_temp_baseline_2025-09-14.npz
