dataset,seed,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,ensemble_time,calibration_time,path
imdb,3,pure_logits,greedy_50_temp_calibrate_then_pool,50,20,0.13534300029277802,2.4423673469387754,,,3.2491848468780518,0.37127161026000977,llm_experiments_data/arrays/mini_imdb_3_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-21.npz
imdb,3,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.13436101377010345,2.239591836734694,,,3.2491848468780518,0.040586233139038086,llm_experiments_data/arrays/mini_imdb_3_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-21.npz
imdb,3,pure_logits,greedy_5_post_calib,5,5,0.13071255385875702,1.0224739691795086,0.9062890462307371,1,3.2491848468780518,4.7450573444366455,llm_experiments_data/arrays/mini_imdb_3_pure_logits_greedy_5_post_calib_2025-09-21.npz
imdb,3,pure_logits,greedy_50_post_calib,50,20,0.126470685005188,1.0828488129945857,0.9662640566430654,1,3.2491848468780518,11.313050031661987,llm_experiments_data/arrays/mini_imdb_3_pure_logits_greedy_50_post_calib_2025-09-21.npz
imdb,4,pure_logits,greedy_5_baseline,5,5,0.14341823756694794,,,,3.0182878971099854,0.0,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_5_baseline_2025-09-21.npz
imdb,4,pure_logits,greedy_50_baseline,50,21,0.12951956689357758,,,,3.0182878971099854,0.0,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_50_baseline_2025-09-21.npz
imdb,4,pure_logits,greedy_50_temp_pool_then_calibrate,50,21,0.12789751589298248,1.0714285714285714,,,3.0182878971099854,0.010201215744018555,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-21.npz
imdb,4,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.13665056228637695,1.1816326530612244,,,3.0182878971099854,0.007806539535522461,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-21.npz
imdb,4,pure_logits,greedy_50_temp_calibrate_then_pool,50,21,0.13420864939689636,2.3729387755102045,,,3.0182878971099854,0.4176497459411621,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-21.npz
imdb,4,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.1369672268629074,2.162448979591837,,,3.0182878971099854,0.04241442680358887,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-21.npz
imdb,4,pure_logits,greedy_5_post_calib,5,5,0.1334708333015442,1.5106705539358602,0.7663473552686381,1,3.0182878971099854,2.6255500316619873,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_5_post_calib_2025-09-21.npz
imdb,4,pure_logits,greedy_50_post_calib,50,21,0.12891367077827454,0.9955851728446481,1.0329029571012078,1,3.0182878971099854,21.304136753082275,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_50_post_calib_2025-09-21.npz
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_5_baseline,5,5,0.5419113039970398,,,,0.09588837623596191,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_5_baseline_2025-09-21.npz
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_50_baseline,50,26,0.5077022314071655,,,,0.09588837623596191,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_50_baseline_2025-09-21.npz
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_50_temp_pool_then_calibrate,50,26,0.5073590278625488,1.0163265306122449,,,0.09588837623596191,0.008867502212524414,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-21.npz
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.5396257042884827,1.0714285714285714,,,0.09588837623596191,0.009181976318359375,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-21.npz
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_50_temp_calibrate_then_pool,50,26,0.551080048084259,2.4941632653061223,,,0.09588837623596191,0.4573373794555664,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-21.npz
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.5694505572319031,2.2616326530612243,,,0.09588837623596191,0.044756174087524414,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-21.npz
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_5_post_calib,5,5,0.5301840305328369,1.3603831736776342,0.7530195751770096,1,0.09588837623596191,3.3707222938537598,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_5_post_calib_2025-09-21.npz
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_50_post_calib,50,26,0.5067362785339355,1.153219491878384,0.9329446064139941,1,0.09588837623596191,17.9794921875,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_50_post_calib_2025-09-21.npz
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_5_baseline,5,5,0.5260146856307983,,,,3.980109214782715,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_5_baseline_2025-09-21.npz
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_baseline,50,26,0.4963533878326416,,,,3.980109214782715,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_baseline_2025-09-21.npz
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_temp_pool_then_calibrate,50,26,0.49623510241508484,1.0163265306122449,,,3.980109214782715,0.011499404907226562,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-21.npz
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.524638831615448,1.126530612244898,,,3.980109214782715,0.008612871170043945,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-21.npz
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_temp_calibrate_then_pool,50,26,0.5459180474281311,2.556979591836735,,,3.980109214782715,0.4678769111633301,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-21.npz
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.5630382895469666,2.283673469387755,,,3.980109214782715,0.04764842987060547,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-21.npz
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_5_post_calib,5,5,0.5204228162765503,1.4630903790087464,0.6397334443981675,1,3.980109214782715,3.244791269302368,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_5_post_calib_2025-09-21.npz
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_post_calib,50,26,0.4978979229927063,1.281865889212828,0.8929612661391086,1,3.980109214782715,17.94800043106079,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_post_calib_2025-09-21.npz
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_5_baseline,5,5,0.5333333015441895,,,,0.10057401657104492,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_5_baseline_2025-09-21.npz
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_baseline,50,26,0.5011298060417175,,,,0.10057401657104492,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_baseline_2025-09-21.npz
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_temp_pool_then_calibrate,50,26,0.5009475946426392,1.0163265306122449,,,0.10057401657104492,0.009967565536499023,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-21.npz
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.5314382314682007,1.126530612244898,,,0.10057401657104492,0.011896610260009766,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-21.npz
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_temp_calibrate_then_pool,50,26,0.5477389693260193,2.5316326530612243,,,0.10057401657104492,0.47144627571105957,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-21.npz
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.5659539103507996,2.2946938775510204,,,0.10057401657104492,0.04806351661682129,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-21.npz
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_5_post_calib,5,5,0.5220748782157898,1.4274052478134114,0.694710537276135,1,0.10057401657104492,3.373715400695801,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_5_post_calib_2025-09-21.npz
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_post_calib,50,26,0.500332236289978,1.1283298625572677,0.9496043315285299,1,0.10057401657104492,17.540972232818604,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_post_calib_2025-09-21.npz
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_5_baseline,5,5,0.5318763256072998,,,,2.7540433406829834,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_5_baseline_2025-09-21.npz
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_baseline,50,28,0.4969528615474701,,,,2.7540433406829834,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_baseline_2025-09-21.npz
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_temp_pool_then_calibrate,50,28,0.496857225894928,1.0163265306122449,,,2.7540433406829834,0.01220703125,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-21.npz
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.530012309551239,1.0714285714285714,,,2.7540433406829834,0.008723020553588867,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-21.npz
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_temp_calibrate_then_pool,50,28,0.5448808670043945,2.5316326530612248,,,2.7540433406829834,0.6592178344726562,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-21.npz
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.5632097721099854,2.2285714285714286,,,2.7540433406829834,0.04885506629943848,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-21.npz
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_5_post_calib,5,5,0.5184579491615295,1.4192086630570597,0.6247396917950854,1,2.7540433406829834,3.1504907608032227,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_5_post_calib_2025-09-21.npz
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_post_calib,50,28,0.49628883600234985,1.1142357351103707,0.941274468971262,1,2.7540433406829834,20.139689445495605,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_post_calib_2025-09-21.npz
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_5_baseline,5,5,0.5225674510002136,,,,2.5073559284210205,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_5_baseline_2025-09-21.npz
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_baseline,50,26,0.48796552419662476,,,,2.5073559284210205,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_baseline_2025-09-21.npz
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_temp_pool_then_calibrate,50,26,0.4882253408432007,1.0163265306122449,,,2.5073559284210205,0.012444496154785156,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-21.npz
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.5212197303771973,1.126530612244898,,,2.5073559284210205,0.009704351425170898,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-21.npz
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_temp_calibrate_then_pool,50,26,0.5448257327079773,2.5657959183673467,,,2.5073559284210205,1.0216164588928223,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-21.npz
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.566471517086029,2.3277551020408165,,,2.5073559284210205,0.04752540588378906,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-21.npz
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_5_post_calib,5,5,0.5115422606468201,1.4274052478134114,0.694710537276135,1,2.5073559284210205,3.2341678142547607,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_5_post_calib_2025-09-21.npz
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_post_calib,50,26,0.48808932304382324,1.1117367763431902,0.9579341940857976,1,2.5073559284210205,21.717418909072876,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_post_calib_2025-09-21.npz
ag_news,0,pure_logits,greedy_5_baseline,5,5,0.23191726207733154,,,,0.3571178913116455,0.0,llm_experiments_data/arrays/mini_ag_news_0_pure_logits_greedy_5_baseline_2025-09-21.npz
ag_news,0,pure_logits,greedy_50_baseline,50,29,0.1978360414505005,,,,0.3571178913116455,0.0,llm_experiments_data/arrays/mini_ag_news_0_pure_logits_greedy_50_baseline_2025-09-21.npz
ag_news,0,pure_logits,greedy_50_temp_pool_then_calibrate,50,29,0.1976282000541687,1.0163265306122449,,,0.3571178913116455,0.03350400924682617,llm_experiments_data/arrays/mini_ag_news_0_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-21.npz
ag_news,0,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.20546215772628784,1.4571428571428573,,,0.3571178913116455,0.027225017547607422,llm_experiments_data/arrays/mini_ag_news_0_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-21.npz
ag_news,0,pure_logits,greedy_50_temp_calibrate_then_pool,50,29,0.2099868357181549,2.3597142857142854,,,0.3571178913116455,1.4401099681854248,llm_experiments_data/arrays/mini_ag_news_0_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-21.npz
ag_news,0,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.2078743726015091,2.096326530612245,,,0.3571178913116455,0.14258503913879395,llm_experiments_data/arrays/mini_ag_news_0_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-21.npz
ag_news,0,pure_logits,greedy_5_post_calib,5,5,0.1978672444820404,1.7255810079133695,0.6247396917950854,1,0.3571178913116455,11.593967914581299,llm_experiments_data/arrays/mini_ag_news_0_pure_logits_greedy_5_post_calib_2025-09-21.npz
ag_news,0,pure_logits,greedy_50_post_calib,50,29,0.1908816695213318,1.6505122865472721,0.7330279050395669,1,0.3571178913116455,74.72869968414307,llm_experiments_data/arrays/mini_ag_news_0_pure_logits_greedy_50_post_calib_2025-09-21.npz
ag_news,1,pure_logits,greedy_5_baseline,5,5,0.2355262190103531,,,,2.2005674839019775,0.0,llm_experiments_data/arrays/mini_ag_news_1_pure_logits_greedy_5_baseline_2025-09-21.npz
ag_news,1,pure_logits,greedy_50_baseline,50,28,0.2012188732624054,,,,2.2005674839019775,0.0,llm_experiments_data/arrays/mini_ag_news_1_pure_logits_greedy_50_baseline_2025-09-21.npz
ag_news,1,pure_logits,greedy_50_temp_pool_then_calibrate,50,28,0.2009114772081375,1.0163265306122449,,,2.2005674839019775,0.03309774398803711,llm_experiments_data/arrays/mini_ag_news_1_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-21.npz
ag_news,1,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.20716315507888794,1.5122448979591838,,,2.2005674839019775,0.03053140640258789,llm_experiments_data/arrays/mini_ag_news_1_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-21.npz
ag_news,1,pure_logits,greedy_50_temp_calibrate_then_pool,50,28,0.2112922966480255,2.357510204081633,,,2.2005674839019775,1.4993071556091309,llm_experiments_data/arrays/mini_ag_news_1_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-21.npz
ag_news,1,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.20829737186431885,2.2285714285714286,,,2.2005674839019775,0.16056346893310547,llm_experiments_data/arrays/mini_ag_news_1_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-21.npz
ag_news,1,pure_logits,greedy_5_post_calib,5,5,0.19771838188171387,1.8096459808413161,0.599750104123282,1,2.2005674839019775,15.030821084976196,llm_experiments_data/arrays/mini_ag_news_1_pure_logits_greedy_5_post_calib_2025-09-21.npz
ag_news,1,pure_logits,greedy_50_post_calib,50,28,0.1933009922504425,1.6377176176593087,0.7396917950853812,1,2.2005674839019775,89.07938265800476,llm_experiments_data/arrays/mini_ag_news_1_pure_logits_greedy_50_post_calib_2025-09-21.npz
ag_news,2,pure_logits,greedy_5_baseline,5,5,0.23384779691696167,,,,0.3746604919433594,0.0,llm_experiments_data/arrays/mini_ag_news_2_pure_logits_greedy_5_baseline_2025-09-21.npz
ag_news,2,pure_logits,greedy_50_baseline,50,29,0.19820082187652588,,,,0.3746604919433594,0.0,llm_experiments_data/arrays/mini_ag_news_2_pure_logits_greedy_50_baseline_2025-09-21.npz
ag_news,2,pure_logits,greedy_50_temp_pool_then_calibrate,50,29,0.19803330302238464,1.0163265306122449,,,0.3746604919433594,0.028595447540283203,llm_experiments_data/arrays/mini_ag_news_2_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-21.npz
ag_news,2,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.20799262821674347,1.4571428571428573,,,0.3746604919433594,0.027738571166992188,llm_experiments_data/arrays/mini_ag_news_2_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-21.npz
ag_news,2,pure_logits,greedy_50_temp_calibrate_then_pool,50,29,0.21201491355895996,2.349795918367347,,,0.3746604919433594,1.588979721069336,llm_experiments_data/arrays/mini_ag_news_2_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-21.npz
ag_news,2,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.21001265943050385,2.0632653061224486,,,0.3746604919433594,0.15123510360717773,llm_experiments_data/arrays/mini_ag_news_2_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-21.npz
ag_news,2,pure_logits,greedy_5_post_calib,5,5,0.20028741657733917,1.7255810079133695,0.534777176176593,1,0.3746604919433594,11.265260457992554,llm_experiments_data/arrays/mini_ag_news_2_pure_logits_greedy_5_post_calib_2025-09-21.npz
ag_news,2,pure_logits,greedy_50_post_calib,50,29,0.19186250865459442,1.6690045814244066,0.7097042898792171,1,0.3746604919433594,87.56583666801453,llm_experiments_data/arrays/mini_ag_news_2_pure_logits_greedy_50_post_calib_2025-09-21.npz
ag_news,3,pure_logits,greedy_5_baseline,5,5,0.2329772561788559,,,,0.33117079734802246,0.0,llm_experiments_data/arrays/mini_ag_news_3_pure_logits_greedy_5_baseline_2025-09-21.npz
ag_news,3,pure_logits,greedy_50_baseline,50,30,0.19249308109283447,,,,0.33117079734802246,0.0,llm_experiments_data/arrays/mini_ag_news_3_pure_logits_greedy_50_baseline_2025-09-21.npz
