SEED,Split,Model,C1,C2,Epi Scalar,Epsilon,NLL Val,NLL Test
32,"('0.6_0.2_0.2_128',)",Calibrator_pure_logits,0.6575757575757576,1.0,1.0,0.0,0.89530814,1.108239
32,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb,0.5848484848484848,0.30303030303030304,1.0,0.0,0.8802181,1.013713
32,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_no_exp,0.5848484848484848,0.5050505050505051,1.0,0.0,0.8835405,1.0174463
32,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_global,0.5848484848484848,0.3535353535353536,1.0,0.0,0.89049333,1.0615804
33,"('0.6_0.2_0.2_128',)",Simple NN,,,,,1.0506094,1.0619943
33,"('0.6_0.2_0.2_128',)",DeepEnsemble,,,,0.0,0.89753526,1.2206935
33,"('0.6_0.2_0.2_128',)",Calibrator_pure_logits,0.706060606060606,1.0,1.0,0.0,0.8899079,1.2443442
33,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb,0.5121212121212121,0.40404040404040403,1.0,0.0,0.8545849,1.0180774
33,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_no_exp,0.5121212121212121,0.5050505050505051,1.0,0.0,0.860346,1.0592525
33,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_global,0.5121212121212121,0.5151515151515152,1.0,0.0,0.87273246,1.1114852
34,"('0.6_0.2_0.2_128',)",Simple NN,,,,,1.0558928,1.072805
34,"('0.6_0.2_0.2_128',)",DeepEnsemble,,,,0.0,0.84189814,1.7669517
34,"('0.6_0.2_0.2_128',)",Calibrator_pure_logits,0.7545454545454545,1.4545454545454546,1.0,0.0,0.81293213,1.4857407
34,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb,0.9242424242424242,1.3131313131313131,1.0,0.0,0.81608164,1.2345024
34,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_no_exp,0.9727272727272727,1.0101010101010102,1.0,0.0,0.8324454,1.5106602
34,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_global,0.9484848484848485,0.26262626262626265,1.0,0.0,0.8406328,1.6888216
35,"('0.6_0.2_0.2_128',)",Simple NN,,,,,0.99822557,1.6312251
35,"('0.6_0.2_0.2_128',)",DeepEnsemble,,,,0.0,0.78961146,1.7921443
35,"('0.6_0.2_0.2_128',)",Calibrator_pure_logits,1.1424242424242426,1.0,1.0,0.0,0.7878345,1.6846807
35,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb,1.1424242424242426,0.0,1.0,0.0,0.7878302,1.6823398
35,"('0.6_0.2_0.2_128',)",Calibrator_convex_comb_no_exp,1.1424242424242426,0.0,1.0,0.0,0.7878302,1.6823398
