dataset,seed,method,ensemble_type,ensemble_size,nll_test,c1,c2,epi_scalar
imdb,0,convex_comb_no_exp,greedy_calib_once,16,0.124694206,1.9144897959183673,0.0714285714285714,1
imdb,0,convex_comb_no_exp,greedy_calib_every_step,17,0.12381642,1.6389795918367347,0.09183673469387754,1
imdb,0,convex_comb_no_exp,greedy_calib_every_step_subset,3,0.13794774,2.0467346938775512,5.5,1
imdb,0,convex_comb_global,top_n_baseline,10,0.15346787869930267,,,
imdb,0,convex_comb_global,greedy_baseline,50,0.12414136528968811,,,
imdb,0,convex_comb_global,greedy_temp_baseline,50,0.17255593836307526,0.6306122448979592,,
imdb,0,convex_comb_global,top_n__post_calib,10,0.14385608,0.6251020408163266,0.26734693877551013,1
imdb,0,convex_comb_global,greedy_post_calib,50,0.124280564,0.9557142857142857,0.10816326530612244,1
imdb,0,convex_comb_global,greedy_calib_once,23,0.12409413,1.683061224489796,0.2020408163265306,1
imdb,0,convex_comb_global,greedy_calib_every_step,17,0.12384031,1.6279591836734695,0.16530612244897958,1
imdb,0,convex_comb_global,greedy_calib_every_step_subset,5,0.13907309,2.0687755102040817,0.05510204081632654,1
imdb,1,convex_comb,top_n_baseline,10,0.14227676391601562,,,
imdb,1,convex_comb,greedy_baseline,50,0.12418968975543976,,,
imdb,1,convex_comb,greedy_temp_baseline,50,0.1716218739748001,0.6306122448979592,,
imdb,1,convex_comb,top_n__post_calib,10,0.14014862,0.8455102040816327,-0.030612244897959218,1
imdb,1,convex_comb,greedy_post_calib,50,0.124223985,0.9777551020408163,0.030612244897959162,1
imdb,1,convex_comb,greedy_calib_once,24,0.12629278,1.903469387755102,0.18979591836734688,1
imdb,1,convex_comb,greedy_calib_every_step,32,0.12464808,1.6720408163265308,0.21428571428571425,1
imdb,1,convex_comb,greedy_calib_every_step_subset,3,0.13787618,2.0357142857142856,3.3,1
imdb,1,pure_logits,top_n_baseline,10,0.14227676391601562,,,
imdb,1,pure_logits,greedy_baseline,50,0.12418968975543976,,,
imdb,1,pure_logits,greedy_temp_baseline,50,0.1716218739748001,0.6306122448979592,,
imdb,1,pure_logits,top_n__post_calib,10,0.13507359,1.253265306122449,0.5510204081632653,1
imdb,1,pure_logits,greedy_post_calib,50,0.12417784,1.0108163265306123,1.0,1
imdb,1,pure_logits,greedy_calib_once,12,0.12555327,1.572857142857143,3.36734693877551,1
imdb,1,pure_logits,greedy_calib_every_step,50,0.122502625,0.8014285714285714,3.163265306122449,1
imdb,1,pure_logits,greedy_calib_every_step_subset,4,0.13631457,1.826326530612245,3.122448979591837,1
imdb,1,convex_comb_no_exp,top_n_baseline,10,0.14227676391601562,,,
imdb,1,convex_comb_no_exp,greedy_baseline,50,0.12418968975543976,,,
imdb,1,convex_comb_no_exp,greedy_temp_baseline,50,0.1716218739748001,0.6306122448979592,,
imdb,1,convex_comb_no_exp,top_n__post_calib,10,0.14014862,0.8455102040816327,-0.030612244897959218,1
imdb,1,convex_comb_no_exp,greedy_post_calib,50,0.124223985,0.9777551020408163,0.030612244897959107,1
imdb,1,convex_comb_no_exp,greedy_calib_once,24,0.12629278,1.903469387755102,0.2142857142857143,1
imdb,1,convex_comb_no_exp,greedy_calib_every_step,28,0.12495304,1.6500000000000001,0.2142857142857143,1
imdb,1,convex_comb_no_exp,greedy_calib_every_step_subset,3,0.13784458,2.0467346938775512,5.5,1
imdb,1,convex_comb_global,top_n_baseline,10,0.14227676391601562,,,
imdb,1,convex_comb_global,greedy_baseline,50,0.12418968975543976,,,
imdb,1,convex_comb_global,greedy_temp_baseline,50,0.1716218739748001,0.6306122448979592,,
imdb,1,convex_comb_global,top_n__post_calib,10,0.13999695,0.8124489795918367,0.14897959183673468,1
imdb,1,convex_comb_global,greedy_post_calib,50,0.124223985,0.9777551020408163,0.07959183673469387,1
imdb,1,convex_comb_global,greedy_calib_once,5,0.13823654,1.9144897959183673,0.9734693877551021,1
imdb,1,convex_comb_global,greedy_calib_every_step,26,0.12502693,1.6389795918367347,0.2346938775510204,1
imdb,1,convex_comb_global,greedy_calib_every_step_subset,3,0.13834526,1.9585714285714286,0.9653061224489796,1
imdb,2,convex_comb,top_n_baseline,10,0.1427432894706726,,,
imdb,2,convex_comb,greedy_baseline,50,0.12498535960912704,,,
imdb,2,convex_comb,greedy_temp_baseline,50,0.20034964382648468,1.1816326530612244,,
imdb,2,convex_comb,top_n__post_calib,10,0.1406861,0.8565306122448979,-0.07959183673469389,1
imdb,2,convex_comb,greedy_post_calib,50,0.12506129,1.0218367346938775,-0.01836734693877551,1
imdb,2,convex_comb,greedy_calib_once,18,0.1261348,2.0357142857142856,0.030612244897959162,1
imdb,2,convex_comb,greedy_calib_every_step,17,0.12574762,1.7602040816326532,0.055102040816326525,1
imdb,2,convex_comb,greedy_calib_every_step_subset,3,0.13658802,2.112857142857143,3.3,1
imdb,2,pure_logits,top_n_baseline,10,0.1427432894706726,,,
imdb,2,pure_logits,greedy_baseline,50,0.12498535960912704,,,
imdb,2,pure_logits,greedy_temp_baseline,50,0.20034964382648468,1.1816326530612244,,
imdb,2,pure_logits,top_n__post_calib,10,0.13475563,1.2753061224489797,-0.5918367346938775,1
imdb,2,pure_logits,greedy_post_calib,50,0.124784626,1.176122448979592,0.9183673469387754,1
imdb,2,pure_logits,greedy_calib_once,12,0.1250897,1.4516326530612247,3.530612244897959,1
imdb,2,pure_logits,greedy_calib_every_step,14,0.12420171,1.29734693877551,3.6122448979591835,1
imdb,2,pure_logits,greedy_calib_every_step_subset,3,0.1359066,2.079795918367347,2.0612244897959187,1
imdb,2,convex_comb_no_exp,top_n_baseline,10,0.1427432894706726,,,
imdb,2,convex_comb_no_exp,greedy_baseline,50,0.12498535960912704,,,
imdb,2,convex_comb_no_exp,greedy_temp_baseline,50,0.20034964382648468,1.1816326530612244,,
imdb,2,convex_comb_no_exp,top_n__post_calib,10,0.14077756,0.8675510204081632,-0.0918367346938776,1
imdb,2,convex_comb_no_exp,greedy_post_calib,50,0.12502076,1.0108163265306123,-0.010204081632653073,1
imdb,2,convex_comb_no_exp,greedy_calib_once,18,0.1261348,2.0357142857142856,0.030612244897959107,1
imdb,2,convex_comb_no_exp,greedy_calib_every_step,17,0.12574762,1.7602040816326532,0.0714285714285714,1
imdb,2,convex_comb_no_exp,greedy_calib_every_step_subset,3,0.13662481,2.123877551020408,5.5,1
imdb,2,convex_comb_global,top_n_baseline,10,0.1427432894706726,,,
imdb,2,convex_comb_global,greedy_baseline,50,0.12498535960912704,,,
imdb,2,convex_comb_global,greedy_temp_baseline,50,0.20034964382648468,1.1816326530612244,,
imdb,2,convex_comb_global,top_n__post_calib,10,0.14060736,0.8455102040816327,-0.04285714285714286,1
imdb,2,convex_comb_global,greedy_post_calib,50,0.12506129,1.0218367346938775,-0.03061224489795919,1
imdb,2,convex_comb_global,greedy_calib_once,18,0.1261348,2.0357142857142856,0.10816326530612244,1
imdb,2,convex_comb_global,greedy_calib_every_step,24,0.125294,1.6169387755102043,0.07959183673469387,1
imdb,2,convex_comb_global,greedy_calib_every_step_subset,3,0.13655306,2.0357142857142856,0.9653061224489796,1
imdb,3,convex_comb,top_n_baseline,10,0.13531692326068878,,,
imdb,3,convex_comb,greedy_baseline,50,0.12636953592300415,,,
imdb,3,convex_comb,greedy_temp_baseline,50,0.17451465129852295,0.5755102040816327,,
imdb,3,convex_comb,top_n__post_calib,10,0.13488346,0.8785714285714286,0.01836734693877551,1
imdb,3,convex_comb,greedy_post_calib,50,0.12669618,0.9446938775510203,0.07959183673469389,1
imdb,3,convex_comb,greedy_calib_once,18,0.12868884,1.8373469387755104,0.12857142857142853,1
imdb,3,convex_comb,greedy_calib_every_step,17,0.1283985,1.7712244897959184,0.11632653061224488,1
imdb,3,convex_comb,greedy_calib_every_step_subset,3,0.14068234,1.9695918367346938,3.3,1
imdb,3,pure_logits,top_n_baseline,10,0.13531692326068878,,,
imdb,3,pure_logits,greedy_baseline,50,0.12636953592300415,,,
imdb,3,pure_logits,greedy_temp_baseline,50,0.17451465129852295,0.5755102040816327,,
imdb,3,pure_logits,top_n__post_calib,10,0.13286796,1.3083673469387755,0.5918367346938775,1
imdb,3,pure_logits,greedy_post_calib,50,0.1264963,1.0989795918367347,0.9591836734693877,1
imdb,3,pure_logits,greedy_calib_once,8,0.1285166,1.495714285714286,3.408163265306122,1
imdb,3,pure_logits,greedy_calib_every_step,11,0.12819007,1.5618367346938777,2.428571428571429,1
imdb,3,pure_logits,greedy_calib_every_step_subset,4,0.1391634,1.7271428571428573,3.204081632653061,1
imdb,3,convex_comb_no_exp,top_n_baseline,10,0.13531692326068878,,,
imdb,3,convex_comb_no_exp,greedy_baseline,50,0.12636953592300415,,,
imdb,3,convex_comb_no_exp,greedy_temp_baseline,50,0.17451465129852295,0.5755102040816327,,
imdb,3,convex_comb_no_exp,top_n__post_calib,10,0.13488346,0.8785714285714286,0.010204081632653073,1
imdb,3,convex_comb_no_exp,greedy_post_calib,50,0.12669618,0.9446938775510203,0.09183673469387754,1
imdb,3,convex_comb_no_exp,greedy_calib_once,18,0.12868884,1.8373469387755104,0.15306122448979587,1
imdb,3,convex_comb_no_exp,greedy_calib_every_step,17,0.1283985,1.7712244897959184,0.13265306122448972,1
imdb,3,convex_comb_no_exp,greedy_calib_every_step_subset,3,0.14058751,1.9806122448979593,5.5,1
imdb,3,convex_comb_global,top_n_baseline,10,0.13531692326068878,,,
imdb,3,convex_comb_global,greedy_baseline,50,0.12636953592300415,,,
imdb,3,convex_comb_global,greedy_temp_baseline,50,0.17451465129852295,0.5755102040816327,,
imdb,3,convex_comb_global,top_n__post_calib,10,0.13494812,0.8565306122448979,0.16122448979591836,1
imdb,3,convex_comb_global,greedy_post_calib,50,0.12677397,0.9336734693877551,0.18163265306122445,1
imdb,3,convex_comb_global,greedy_calib_once,5,0.14173178,1.7822448979591838,0.9897959183673469,1
imdb,3,convex_comb_global,greedy_calib_every_step,17,0.1283985,1.7712244897959184,0.1693877551020408,1
imdb,3,convex_comb_global,greedy_calib_every_step_subset,3,0.1428192,1.826326530612245,0.9857142857142858,1
imdb,4,convex_comb,top_n_baseline,10,0.13743406534194946,,,
imdb,4,convex_comb,greedy_baseline,50,0.12951956689357758,,,
imdb,4,convex_comb,greedy_temp_baseline,50,0.15959487855434418,1.842857142857143,,
imdb,4,convex_comb,top_n__post_calib,10,0.13758922,0.8124489795918367,-0.006122448979591855,1
imdb,4,convex_comb,greedy_post_calib,50,0.12903309,1.0438775510204081,0.04285714285714287,1
imdb,4,convex_comb,greedy_calib_once,22,0.12951158,1.8483673469387756,0.06734693877551018,1
imdb,4,convex_comb,greedy_calib_every_step,26,0.12879334,1.539795918367347,0.10408163265306122,1
imdb,4,convex_comb,greedy_calib_every_step_subset,4,0.14157818,1.9806122448979593,-0.11632653061224493,1
imdb,4,pure_logits,top_n_baseline,10,0.13743406534194946,,,
imdb,4,pure_logits,greedy_baseline,50,0.12951956689357758,,,
imdb,4,pure_logits,greedy_temp_baseline,50,0.15959487855434418,1.842857142857143,,
imdb,4,pure_logits,top_n__post_calib,10,0.13521783,1.1761224489795918,0.6734693877551019,1
imdb,4,pure_logits,greedy_post_calib,50,0.1289459,0.9777551020408163,1.0408163265306123,1
imdb,4,pure_logits,greedy_calib_once,8,0.13187496,1.3304081632653062,4.469387755102042,1
imdb,4,pure_logits,greedy_calib_every_step,9,0.13188048,1.3414285714285716,4.469387755102042,1
imdb,4,pure_logits,greedy_calib_every_step_subset,4,0.13909663,1.7712244897959184,2.7551020408163263,1
imdb,4,convex_comb_no_exp,top_n_baseline,10,0.13743406534194946,,,
imdb,4,convex_comb_no_exp,greedy_baseline,50,0.12951956689357758,,,
imdb,4,convex_comb_no_exp,greedy_temp_baseline,50,0.15959487855434418,1.842857142857143,,
imdb,4,convex_comb_no_exp,top_n__post_calib,10,0.13758922,0.8124489795918367,0.010204081632653073,1
imdb,4,convex_comb_no_exp,greedy_post_calib,50,0.12903309,1.0438775510204081,0.05102040816326525,1
imdb,4,convex_comb_no_exp,greedy_calib_once,22,0.12951158,1.8483673469387756,0.0714285714285714,1
imdb,4,convex_comb_no_exp,greedy_calib_every_step,26,0.12879334,1.539795918367347,0.11224489795918369,1
imdb,4,convex_comb_no_exp,greedy_calib_every_step_subset,4,0.1417615,1.9475510204081634,-0.13265306122448983,1
imdb,4,convex_comb_global,top_n_baseline,10,0.13743406534194946,,,
imdb,4,convex_comb_global,greedy_baseline,50,0.12951956689357758,,,
imdb,4,convex_comb_global,greedy_temp_baseline,50,0.15959487855434418,1.842857142857143,,
imdb,4,convex_comb_global,top_n__post_calib,10,0.13771135,0.8014285714285714,0.07142857142857142,1
imdb,4,convex_comb_global,greedy_post_calib,50,0.12926932,1.0218367346938775,0.13673469387755102,1
imdb,4,convex_comb_global,greedy_calib_once,19,0.12957893,1.793265306122449,0.15714285714285714,1
imdb,4,convex_comb_global,greedy_calib_every_step,21,0.12851995,1.5067346938775512,0.1693877551020408,1
imdb,4,convex_comb_global,greedy_calib_every_step_subset,4,0.14163087,1.9695918367346938,-0.1,1
mteb/tweet_sentiment_extraction,0,convex_comb,top_n_baseline,10,0.6849048137664795,,,
mteb/tweet_sentiment_extraction,0,convex_comb,greedy_baseline,50,0.5077022314071655,,,
mteb/tweet_sentiment_extraction,0,convex_comb,greedy_temp_baseline,50,0.7088313698768616,1.6224489795918369,,
mteb/tweet_sentiment_extraction,0,convex_comb,top_n__post_calib,10,0.6852769,0.8895918367346938,0.07959183673469389,1
mteb/tweet_sentiment_extraction,0,convex_comb,greedy_post_calib,50,0.5069355,1.1210204081632653,-0.01836734693877551,1
mteb/tweet_sentiment_extraction,0,convex_comb,greedy_calib_once,12,0.514254,2.1348979591836734,-0.11632653061224493,1
mteb/tweet_sentiment_extraction,0,convex_comb,greedy_calib_every_step,14,0.51174617,1.8483673469387756,-0.06734693877551023,1
mteb/tweet_sentiment_extraction,0,convex_comb,greedy_calib_every_step_subset,5,0.5583692,2.0908163265306126,-0.04285714285714287,1
mteb/tweet_sentiment_extraction,0,pure_logits,top_n_baseline,10,0.6849048137664795,,,
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_baseline,50,0.5077022314071655,,,
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_temp_baseline,50,0.7088313698768616,1.6224489795918369,,
mteb/tweet_sentiment_extraction,0,pure_logits,top_n__post_calib,10,0.67714787,0.9887755102040816,-0.5918367346938775,1
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_post_calib,50,0.5066661,1.1761224489795918,0.9183673469387754,1
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_calib_once,24,0.50940084,1.793265306122449,1.7755102040816326,1
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_calib_every_step,20,0.5079817,1.4957142857142858,1.653061224489796,1
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_calib_every_step_subset,3,0.55599797,1.9585714285714286,-0.5510204081632653,1
mteb/tweet_sentiment_extraction,0,convex_comb_no_exp,top_n_baseline,10,0.6849048137664795,,,
mteb/tweet_sentiment_extraction,0,convex_comb_no_exp,greedy_baseline,50,0.5077022314071655,,,
mteb/tweet_sentiment_extraction,0,convex_comb_no_exp,greedy_temp_baseline,50,0.7088313698768616,1.6224489795918369,,
mteb/tweet_sentiment_extraction,0,convex_comb_no_exp,top_n__post_calib,10,0.6852769,0.8895918367346938,0.09183673469387754,1
mteb/tweet_sentiment_extraction,0,convex_comb_no_exp,greedy_post_calib,50,0.5070487,1.0879591836734694,-0.010204081632653073,1
mteb/tweet_sentiment_extraction,0,convex_comb_no_exp,greedy_calib_once,17,0.51300967,2.123877551020408,-0.0918367346938776,1
mteb/tweet_sentiment_extraction,0,convex_comb_no_exp,greedy_calib_every_step,14,0.511731,1.8593877551020408,-0.07142857142857145,1
mteb/tweet_sentiment_extraction,0,convex_comb_no_exp,greedy_calib_every_step_subset,5,0.55834687,2.079795918367347,-0.030612244897959218,1
mteb/tweet_sentiment_extraction,0,convex_comb_global,top_n_baseline,10,0.6849048137664795,,,
mteb/tweet_sentiment_extraction,0,convex_comb_global,greedy_baseline,50,0.5077022314071655,,,
mteb/tweet_sentiment_extraction,0,convex_comb_global,greedy_temp_baseline,50,0.7088313698768616,1.6224489795918369,,
mteb/tweet_sentiment_extraction,0,convex_comb_global,top_n__post_calib,10,0.68507206,0.9006122448979592,0.04693877551020408,1
mteb/tweet_sentiment_extraction,0,convex_comb_global,greedy_post_calib,50,0.5069355,1.1210204081632653,-0.03877551020408163,1
mteb/tweet_sentiment_extraction,0,convex_comb_global,greedy_calib_once,12,0.5142449,2.1018367346938778,-0.1,1
mteb/tweet_sentiment_extraction,0,convex_comb_global,greedy_calib_every_step,14,0.51174617,1.8483673469387756,-0.0836734693877551,1
mteb/tweet_sentiment_extraction,0,convex_comb_global,greedy_calib_every_step_subset,5,0.5583692,2.0908163265306126,-0.05510204081632653,1
mteb/tweet_sentiment_extraction,1,convex_comb,top_n_baseline,10,0.6596543192863464,,,
mteb/tweet_sentiment_extraction,1,convex_comb,greedy_baseline,50,0.4963534474372864,,,
mteb/tweet_sentiment_extraction,1,convex_comb,greedy_temp_baseline,50,0.6870800852775574,1.6775510204081634,,
mteb/tweet_sentiment_extraction,1,convex_comb,top_n__post_calib,10,0.6585745,0.966734693877551,0.030612244897959162,1
mteb/tweet_sentiment_extraction,1,convex_comb,greedy_post_calib,50,0.497439,1.187142857142857,-0.01836734693877551,1
mteb/tweet_sentiment_extraction,1,convex_comb,greedy_calib_once,21,0.5088447,2.0908163265306126,-0.05510204081632655,1
mteb/tweet_sentiment_extraction,1,convex_comb,greedy_calib_every_step,21,0.5048546,1.9255102040816328,-0.04285714285714287,1
mteb/tweet_sentiment_extraction,1,convex_comb,greedy_calib_every_step_subset,5,0.5530056,2.123877551020408,-0.06734693877551023,1
mteb/tweet_sentiment_extraction,1,pure_logits,top_n_baseline,10,0.6596543192863464,,,
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_baseline,50,0.4963534474372864,,,
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_temp_baseline,50,0.6870800852775574,1.6775510204081634,,
mteb/tweet_sentiment_extraction,1,pure_logits,top_n__post_calib,10,0.65463686,1.0659183673469388,-0.46938775510204084,1
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_post_calib,50,0.498082,1.2973469387755103,0.8775510204081631,1
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_calib_once,20,0.5070224,1.9585714285714286,1.4081632653061225,1
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_calib_every_step,22,0.50196785,1.7491836734693877,1.816326530612245,1
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_calib_every_step_subset,3,0.55126226,2.0246938775510204,-0.34693877551020413,1
mteb/tweet_sentiment_extraction,1,convex_comb_no_exp,top_n_baseline,10,0.6596543192863464,,,
mteb/tweet_sentiment_extraction,1,convex_comb_no_exp,greedy_baseline,50,0.4963534474372864,,,
mteb/tweet_sentiment_extraction,1,convex_comb_no_exp,greedy_temp_baseline,50,0.6870800852775574,1.6775510204081634,,
mteb/tweet_sentiment_extraction,1,convex_comb_no_exp,top_n__post_calib,10,0.6585745,0.966734693877551,0.030612244897959107,1
mteb/tweet_sentiment_extraction,1,convex_comb_no_exp,greedy_post_calib,50,0.49714118,1.1540816326530612,-0.010204081632653073,1
mteb/tweet_sentiment_extraction,1,convex_comb_no_exp,greedy_calib_once,21,0.5088447,2.0908163265306126,-0.05102040816326536,1
mteb/tweet_sentiment_extraction,1,convex_comb_no_exp,greedy_calib_every_step,21,0.5048938,1.9365306122448982,-0.05102040816326536,1
mteb/tweet_sentiment_extraction,1,convex_comb_no_exp,greedy_calib_every_step_subset,5,0.5530056,2.123877551020408,-0.07142857142857145,1
mteb/tweet_sentiment_extraction,1,convex_comb_global,top_n_baseline,10,0.6596543192863464,,,
mteb/tweet_sentiment_extraction,1,convex_comb_global,greedy_baseline,50,0.4963534474372864,,,
mteb/tweet_sentiment_extraction,1,convex_comb_global,greedy_temp_baseline,50,0.6870800852775574,1.6775510204081634,,
mteb/tweet_sentiment_extraction,1,convex_comb_global,top_n__post_calib,10,0.6589059,0.9777551020408163,-0.03469387755102041,1
mteb/tweet_sentiment_extraction,1,convex_comb_global,greedy_post_calib,50,0.49733457,1.1761224489795918,-0.03061224489795919,1
mteb/tweet_sentiment_extraction,1,convex_comb_global,greedy_calib_once,21,0.5088447,2.0908163265306126,-0.05918367346938776,1
mteb/tweet_sentiment_extraction,1,convex_comb_global,greedy_calib_every_step,21,0.5048938,1.9365306122448982,-0.05918367346938776,1
mteb/tweet_sentiment_extraction,1,convex_comb_global,greedy_calib_every_step_subset,5,0.55310875,2.1348979591836734,-0.0836734693877551,1
mteb/tweet_sentiment_extraction,2,convex_comb,top_n_baseline,10,0.6766501665115356,,,
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_baseline,50,0.5011298060417175,,,
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_temp_baseline,50,0.7009573578834534,1.6775510204081634,,
mteb/tweet_sentiment_extraction,2,convex_comb,top_n__post_calib,10,0.6758629,0.9226530612244898,0.04285714285714287,1
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_post_calib,50,0.50072104,1.076938775510204,-0.006122448979591855,1
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_calib_once,31,0.5046034,1.9806122448979593,-0.05510204081632655,1
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_calib_every_step,19,0.5023917,1.716122448979592,-0.04285714285714287,1
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_calib_every_step_subset,5,0.5537769,2.123877551020408,-0.07959183673469389,1
mteb/tweet_sentiment_extraction,2,pure_logits,top_n_baseline,10,0.6766501665115356,,,
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_baseline,50,0.5011298060417175,,,
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_temp_baseline,50,0.7009573578834534,1.6775510204081634,,
mteb/tweet_sentiment_extraction,2,pure_logits,top_n__post_calib,10,0.66898304,1.0108163265306123,-0.5918367346938775,1
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_post_calib,50,0.50042236,1.1099999999999999,0.9591836734693877,1
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_calib_once,30,0.5039874,1.7271428571428573,1.9387755102040816,1
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_calib_every_step,27,0.4992545,1.4185714285714286,1.8979591836734693,1
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_calib_every_step_subset,3,0.5507968,2.00265306122449,-0.46938775510204084,1
mteb/tweet_sentiment_extraction,2,convex_comb_no_exp,top_n_baseline,10,0.6766501665115356,,,
mteb/tweet_sentiment_extraction,2,convex_comb_no_exp,greedy_baseline,50,0.5011298060417175,,,
mteb/tweet_sentiment_extraction,2,convex_comb_no_exp,greedy_temp_baseline,50,0.7009573578834534,1.6775510204081634,,
mteb/tweet_sentiment_extraction,2,convex_comb_no_exp,top_n__post_calib,10,0.6758629,0.9226530612244898,0.030612244897959162,1
mteb/tweet_sentiment_extraction,2,convex_comb_no_exp,greedy_post_calib,50,0.50069255,1.0879591836734694,-0.010204081632653073,1
mteb/tweet_sentiment_extraction,2,convex_comb_no_exp,greedy_calib_once,31,0.50462526,1.9695918367346938,-0.05102040816326536,1
mteb/tweet_sentiment_extraction,2,convex_comb_no_exp,greedy_calib_every_step,24,0.50206476,1.6610204081632656,-0.030612244897959218,1
mteb/tweet_sentiment_extraction,2,convex_comb_no_exp,greedy_calib_every_step_subset,5,0.5537769,2.123877551020408,-0.07142857142857145,1
mteb/tweet_sentiment_extraction,2,convex_comb_global,top_n_baseline,10,0.6766501665115356,,,
mteb/tweet_sentiment_extraction,2,convex_comb_global,greedy_baseline,50,0.5011298060417175,,,
mteb/tweet_sentiment_extraction,2,convex_comb_global,greedy_temp_baseline,50,0.7009573578834534,1.6775510204081634,,
mteb/tweet_sentiment_extraction,2,convex_comb_global,top_n__post_calib,10,0.6758755,0.9336734693877551,-0.002040816326530616,1
mteb/tweet_sentiment_extraction,2,convex_comb_global,greedy_post_calib,50,0.50075704,1.0659183673469388,-0.006122448979591827,1
mteb/tweet_sentiment_extraction,2,convex_comb_global,greedy_calib_once,31,0.50462526,1.9695918367346938,-0.05510204081632653,1
mteb/tweet_sentiment_extraction,2,convex_comb_global,greedy_calib_every_step,24,0.50210047,1.6500000000000001,-0.03061224489795919,1
mteb/tweet_sentiment_extraction,2,convex_comb_global,greedy_calib_every_step_subset,5,0.55387,2.1348979591836734,-0.1,1
mteb/tweet_sentiment_extraction,3,convex_comb,top_n_baseline,10,0.6729263663291931,,,
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_baseline,50,0.4969528615474701,,,
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_temp_baseline,50,0.694887638092041,1.6775510204081634,,
mteb/tweet_sentiment_extraction,3,convex_comb,top_n__post_calib,10,0.6719584,0.9116326530612244,0.10408163265306122,1
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_post_calib,50,0.4967818,1.0438775510204081,-0.006122448979591855,1
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_calib_once,28,0.5024132,2.1018367346938778,-0.06734693877551023,1
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_calib_every_step,15,0.49970967,1.8814285714285717,-0.06734693877551023,1
mteb/tweet_sentiment_extraction,3,convex_comb,greedy_calib_every_step_subset,5,0.551484,2.123877551020408,-0.07959183673469389,1
mteb/tweet_sentiment_extraction,3,pure_logits,top_n_baseline,10,0.6729263663291931,,,
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_baseline,50,0.4969528615474701,,,
