dataset,seed,method,ensemble_type,ensemble_size,nll_test,c1,c2,epi_scalar
dbpedia_14,1,convex_comb_no_exp,greedy_50_post_calib,50,0.033119384,1.4630903790087464,0.0,1
dbpedia_14,1,convex_comb_no_exp,greedy_50_calib_once,24,0.030199707,1.8096459808413161,0.0,1
dbpedia_14,1,convex_comb_global,greedy_5_baseline,5,0.041741687804460526,,,
dbpedia_14,1,convex_comb_global,greedy_50_baseline,50,0.03441009297966957,,,
dbpedia_14,1,convex_comb_global,greedy_50_temp_baseline,50,0.04053284972906113,1.7877551020408164,,
dbpedia_14,1,convex_comb_global,greedy_5_post_calib,5,0.03200707,1.8096459808413161,0.0,1
dbpedia_14,1,convex_comb_global,greedy_50_post_calib,50,0.033119384,1.4630903790087464,0.0,1
dbpedia_14,1,convex_comb_global,greedy_50_calib_once,24,0.030199707,1.8096459808413161,0.0,1
dbpedia_14,2,convex_comb,greedy_5_baseline,5,0.04287733510136604,,,
dbpedia_14,2,convex_comb,greedy_50_baseline,50,0.035421088337898254,,,
dbpedia_14,2,convex_comb,greedy_50_temp_baseline,50,0.042933329939842224,1.73265306122449,,
dbpedia_14,2,convex_comb,greedy_5_post_calib,5,0.032747265,1.8096459808413161,0.0,1
dbpedia_14,2,convex_comb,greedy_50_post_calib,50,0.031543743,1.615826738858809,0.0,1
dbpedia_14,2,convex_comb,greedy_50_calib_once,24,0.030994855,1.8096459808413161,0.0,1
dbpedia_14,2,pure_logits,greedy_5_baseline,5,0.04287733510136604,,,
dbpedia_14,2,pure_logits,greedy_50_baseline,50,0.035421088337898254,,,
dbpedia_14,2,pure_logits,greedy_50_temp_baseline,50,0.042933329939842224,1.73265306122449,,
dbpedia_14,2,pure_logits,greedy_5_post_calib,5,0.03260075,1.9366930445647648,0.7330279050395669,1
dbpedia_14,2,pure_logits,greedy_50_post_calib,50,0.030762186,1.7963015410245733,0.7530195751770096,1
dbpedia_14,2,pure_logits,greedy_50_calib_once,22,0.031002654,1.8096459808413161,0.9745939192003332,1
dbpedia_14,2,convex_comb_no_exp,greedy_5_baseline,5,0.04287733510136604,,,
dbpedia_14,2,convex_comb_no_exp,greedy_50_baseline,50,0.035421088337898254,,,
dbpedia_14,2,convex_comb_no_exp,greedy_50_temp_baseline,50,0.042933329939842224,1.73265306122449,,
dbpedia_14,2,convex_comb_no_exp,greedy_5_post_calib,5,0.032747265,1.8096459808413161,0.0,1
dbpedia_14,2,convex_comb_no_exp,greedy_50_post_calib,50,0.031543743,1.615826738858809,0.0,1
dbpedia_14,2,convex_comb_no_exp,greedy_50_calib_once,24,0.030994855,1.8096459808413161,0.0,1
dbpedia_14,2,convex_comb_global,greedy_5_baseline,5,0.04287733510136604,,,
dbpedia_14,2,convex_comb_global,greedy_50_baseline,50,0.035421088337898254,,,
dbpedia_14,2,convex_comb_global,greedy_50_temp_baseline,50,0.042933329939842224,1.73265306122449,,
dbpedia_14,2,convex_comb_global,greedy_5_post_calib,5,0.032747265,1.8096459808413161,0.0,1
dbpedia_14,2,convex_comb_global,greedy_50_post_calib,50,0.031543743,1.615826738858809,0.0,1
dbpedia_14,2,convex_comb_global,greedy_50_calib_once,24,0.030994855,1.8096459808413161,0.0,1
stanfordnlp/sst2,0,convex_comb,greedy_5_baseline,5,0.15873034298419952,,,
stanfordnlp/sst2,0,convex_comb,greedy_50_baseline,50,0.13645890355110168,,,
stanfordnlp/sst2,0,convex_comb,greedy_50_temp_baseline,50,0.19298851490020752,1.4571428571428573,,
stanfordnlp/sst2,0,convex_comb,greedy_5_post_calib,5,0.14652006,1.4274052478134114,0.0,1
stanfordnlp/sst2,0,convex_comb,greedy_50_post_calib,50,0.13575144,1.1768096626405664,0.0,1
stanfordnlp/sst2,0,convex_comb,greedy_50_calib_once,7,0.14238566,2.1823406913785925,0.0,1
stanfordnlp/sst2,0,pure_logits,greedy_5_baseline,5,0.15873034298419952,,,
stanfordnlp/sst2,0,pure_logits,greedy_50_baseline,50,0.13645890355110168,,,
stanfordnlp/sst2,0,pure_logits,greedy_50_temp_baseline,50,0.19298851490020752,1.4571428571428573,,
stanfordnlp/sst2,0,pure_logits,greedy_5_post_calib,5,0.14245164,1.7397251145356103,0.42982090795501876,1
stanfordnlp/sst2,0,pure_logits,greedy_50_post_calib,50,0.1355262,1.4764348188254894,0.7530195751770096,1
stanfordnlp/sst2,0,pure_logits,greedy_50_calib_once,6,0.13659297,1.9450895460224906,4.09829237817576,1
stanfordnlp/sst2,0,convex_comb_no_exp,greedy_5_baseline,5,0.15873034298419952,,,
stanfordnlp/sst2,0,convex_comb_no_exp,greedy_50_baseline,50,0.13645890355110168,,,
stanfordnlp/sst2,0,convex_comb_no_exp,greedy_50_temp_baseline,50,0.19298851490020752,1.4571428571428573,,
stanfordnlp/sst2,0,convex_comb_no_exp,greedy_5_post_calib,5,0.14652006,1.4274052478134114,0.0,1
stanfordnlp/sst2,0,convex_comb_no_exp,greedy_50_post_calib,50,0.13575144,1.1768096626405664,0.0,1
stanfordnlp/sst2,0,convex_comb_no_exp,greedy_50_calib_once,7,0.14238566,2.1823406913785925,0.0,1
stanfordnlp/sst2,0,convex_comb_global,greedy_5_baseline,5,0.15873034298419952,,,
stanfordnlp/sst2,0,convex_comb_global,greedy_50_baseline,50,0.13645890355110168,,,
stanfordnlp/sst2,0,convex_comb_global,greedy_50_temp_baseline,50,0.19298851490020752,1.4571428571428573,,
stanfordnlp/sst2,0,convex_comb_global,greedy_5_post_calib,5,0.14652006,1.4274052478134114,0.0,1
stanfordnlp/sst2,0,convex_comb_global,greedy_50_post_calib,50,0.13575144,1.1768096626405664,0.0,1
stanfordnlp/sst2,0,convex_comb_global,greedy_50_calib_once,8,0.14011869,2.0885297792586424,0.0,1
stanfordnlp/sst2,1,convex_comb,greedy_5_baseline,5,0.15586315095424652,,,
stanfordnlp/sst2,1,convex_comb,greedy_50_baseline,50,0.1328914612531662,,,
stanfordnlp/sst2,1,convex_comb,greedy_50_temp_baseline,50,0.19022656977176666,1.4571428571428573,,
stanfordnlp/sst2,1,convex_comb,greedy_5_post_calib,5,0.14419633,1.4511953352769682,0.0,1
stanfordnlp/sst2,1,convex_comb,greedy_50_post_calib,50,0.13230464,1.1864556434818825,0.0,1
stanfordnlp/sst2,1,convex_comb,greedy_50_calib_once,8,0.13743293,2.1645980841316117,0.0,1
stanfordnlp/sst2,1,pure_logits,greedy_5_baseline,5,0.15586315095424652,,,
stanfordnlp/sst2,1,pure_logits,greedy_50_baseline,50,0.1328914612531662,,,
stanfordnlp/sst2,1,pure_logits,greedy_50_temp_baseline,50,0.19022656977176666,1.4571428571428573,,
stanfordnlp/sst2,1,pure_logits,greedy_5_post_calib,5,0.14091545,1.73667638483965,0.4698042482299042,1
stanfordnlp/sst2,1,pure_logits,greedy_50_post_calib,50,0.1320841,1.4764348188254894,0.7663473552686381,1
stanfordnlp/sst2,1,pure_logits,greedy_50_calib_once,6,0.13522086,1.9450895460224906,4.131611828404831,1
stanfordnlp/sst2,1,convex_comb_no_exp,greedy_5_baseline,5,0.15586315095424652,,,
stanfordnlp/sst2,1,convex_comb_no_exp,greedy_50_baseline,50,0.1328914612531662,,,
stanfordnlp/sst2,1,convex_comb_no_exp,greedy_50_temp_baseline,50,0.19022656977176666,1.4571428571428573,,
stanfordnlp/sst2,1,convex_comb_no_exp,greedy_5_post_calib,5,0.14419633,1.4511953352769682,0.0,1
stanfordnlp/sst2,1,convex_comb_no_exp,greedy_50_post_calib,50,0.13230464,1.1864556434818825,0.0,1
stanfordnlp/sst2,1,convex_comb_no_exp,greedy_50_calib_once,8,0.13743293,2.1645980841316117,0.0,1
stanfordnlp/sst2,1,convex_comb_global,greedy_5_baseline,5,0.15586315095424652,,,
stanfordnlp/sst2,1,convex_comb_global,greedy_50_baseline,50,0.1328914612531662,,,
stanfordnlp/sst2,1,convex_comb_global,greedy_50_temp_baseline,50,0.19022656977176666,1.4571428571428573,,
stanfordnlp/sst2,1,convex_comb_global,greedy_5_post_calib,5,0.14419633,1.4511953352769682,0.0,1
stanfordnlp/sst2,1,convex_comb_global,greedy_50_post_calib,50,0.13230464,1.1864556434818825,0.0,1
stanfordnlp/sst2,1,convex_comb_global,greedy_50_calib_once,8,0.13729094,2.1270137442732198,0.0,1
stanfordnlp/sst2,2,convex_comb,greedy_5_baseline,5,0.1527063548564911,,,
stanfordnlp/sst2,2,convex_comb,greedy_50_baseline,50,0.13252823054790497,,,
stanfordnlp/sst2,2,convex_comb,greedy_50_temp_baseline,50,0.18392324447631836,1.4571428571428573,,
stanfordnlp/sst2,2,convex_comb,greedy_5_post_calib,5,0.14442936,1.373427738442316,0.0,1
stanfordnlp/sst2,2,convex_comb,greedy_50_post_calib,50,0.13169636,1.2316867971678467,0.0,1
stanfordnlp/sst2,2,convex_comb,greedy_50_calib_once,7,0.13721682,2.219475218658892,0.0,1
stanfordnlp/sst2,2,pure_logits,greedy_5_baseline,5,0.1527063548564911,,,
stanfordnlp/sst2,2,pure_logits,greedy_50_baseline,50,0.13252823054790497,,,
stanfordnlp/sst2,2,pure_logits,greedy_50_temp_baseline,50,0.18392324447631836,1.4571428571428573,,
stanfordnlp/sst2,2,pure_logits,greedy_5_post_calib,5,0.13812542,1.7255810079133695,0.24489795918367346,1
stanfordnlp/sst2,2,pure_logits,greedy_50_post_calib,50,0.13105947,1.4868804664723034,0.793002915451895,1
stanfordnlp/sst2,2,pure_logits,greedy_50_calib_once,6,0.1320771,1.9450895460224906,4.338192419825073,1
stanfordnlp/sst2,2,convex_comb_no_exp,greedy_5_baseline,5,0.1527063548564911,,,
stanfordnlp/sst2,2,convex_comb_no_exp,greedy_50_baseline,50,0.13252823054790497,,,
stanfordnlp/sst2,2,convex_comb_no_exp,greedy_50_temp_baseline,50,0.18392324447631836,1.4571428571428573,,
stanfordnlp/sst2,2,convex_comb_no_exp,greedy_5_post_calib,5,0.14442936,1.373427738442316,0.0,1
stanfordnlp/sst2,2,convex_comb_no_exp,greedy_50_post_calib,50,0.13169636,1.2316867971678467,0.0,1
stanfordnlp/sst2,2,convex_comb_no_exp,greedy_50_calib_once,7,0.13721682,2.219475218658892,0.0,1
stanfordnlp/sst2,2,convex_comb_global,greedy_5_baseline,5,0.1527063548564911,,,
stanfordnlp/sst2,2,convex_comb_global,greedy_50_baseline,50,0.13252823054790497,,,
stanfordnlp/sst2,2,convex_comb_global,greedy_50_temp_baseline,50,0.18392324447631836,1.4571428571428573,,
stanfordnlp/sst2,2,convex_comb_global,greedy_5_post_calib,5,0.14442936,1.373427738442316,0.0,1
stanfordnlp/sst2,2,convex_comb_global,greedy_50_post_calib,50,0.13169636,1.2316867971678467,0.0,1
stanfordnlp/sst2,2,convex_comb_global,greedy_50_calib_once,8,0.1358392,2.1270137442732198,0.0,1
SetFit/mnli,0,convex_comb,greedy_5_baseline,5,0.4036952257156372,,,
SetFit/mnli,0,convex_comb,greedy_50_baseline,50,0.3572167456150055,,,
SetFit/mnli,0,convex_comb,greedy_50_temp_baseline,50,0.428137868642807,2.063265306122449,,
SetFit/mnli,0,convex_comb,greedy_5_post_calib,5,0.38531002,1.573744273219492,0.0,1
SetFit/mnli,0,convex_comb,greedy_50_post_calib,50,0.3532877,1.53076218242399,0.0,1
SetFit/mnli,0,convex_comb,greedy_50_calib_once,22,0.34602308,2.032753019575177,0.0,1
SetFit/mnli,0,pure_logits,greedy_5_baseline,5,0.4036952257156372,,,
SetFit/mnli,0,pure_logits,greedy_50_baseline,50,0.3572167456150055,,,
SetFit/mnli,0,pure_logits,greedy_50_temp_baseline,50,0.428137868642807,2.063265306122449,,
SetFit/mnli,0,pure_logits,greedy_5_post_calib,5,0.36540848,1.8804664723032072,0.36318200749687635,1
SetFit/mnli,0,pure_logits,greedy_50_post_calib,50,0.34621453,1.868021657642649,0.5247813411078717,1
SetFit/mnli,0,pure_logits,greedy_50_calib_once,23,0.34606966,2.016359850062474,0.9579341940857976,1
SetFit/mnli,0,convex_comb_no_exp,greedy_5_baseline,5,0.4036952257156372,,,
SetFit/mnli,0,convex_comb_no_exp,greedy_50_baseline,50,0.3572167456150055,,,
SetFit/mnli,0,convex_comb_no_exp,greedy_50_temp_baseline,50,0.428137868642807,2.063265306122449,,
SetFit/mnli,0,convex_comb_no_exp,greedy_5_post_calib,5,0.38531002,1.573744273219492,0.0,1
SetFit/mnli,0,convex_comb_no_exp,greedy_50_post_calib,50,0.3532877,1.53076218242399,0.0,1
SetFit/mnli,0,convex_comb_no_exp,greedy_50_calib_once,22,0.34602308,2.032753019575177,0.0,1
SetFit/mnli,0,convex_comb_global,greedy_5_baseline,5,0.4036952257156372,,,
SetFit/mnli,0,convex_comb_global,greedy_50_baseline,50,0.3572167456150055,,,
SetFit/mnli,0,convex_comb_global,greedy_50_temp_baseline,50,0.428137868642807,2.063265306122449,,
SetFit/mnli,0,convex_comb_global,greedy_5_post_calib,5,0.38531002,1.573744273219492,0.0,1
