dataset,split_idx,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,ensemble_time,calibration_time,path,threshold,set_size,auc,aurac,aorac,ece,ece_adaptive,brier_score,conformal_coverage,conformal_set_size,accuracy
CIFAR,8,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.4729200899600982,0.949454394002499,1.0,1.0,1.778339147567749,4.452160835266113,cnn_experiments_data/arrays/cifar_8_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.9980315976229037,4.529416666666667,0.9859858206707507,0.9550807882712851,0.044919211728714936,0.03670170522232851,0.03670170522232851,0.22745062140722938,0.9994791666666667,4.7634375,0.84575
CIFAR,8,pure_logits,greedy_5_post_calib,5,4,0.4386084079742431,1.1035401915868388,0.0,1.0,1.778339147567749,9.273285150527954,cnn_experiments_data/arrays/cifar_8_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.9973263411627071,4.0761666666666665,0.9873115770553499,0.9574786289938481,0.04252137100615194,0.007817830085754374,0.007817830085754374,0.21577073886976286,0.9991666666666666,4.135833333333333,0.852
CIFAR,9,pure_logits,greedy_5_baseline,5,4,0.4776236116886139,,,,0.3854224681854248,0.0,cnn_experiments_data/arrays/cifar_9_pure_logits_greedy_5_baseline_2025-11-30.npz,0.9981766675820978,4.7015,0.9857802408594528,0.9549265733616433,0.04507342663835667,0.044412416150172544,0.044412416150172544,0.229168395486208,0.9991666666666666,5.146041666666667,0.8424166666666667
CIFAR,9,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.4713701903820038,0.8510204081632653,,,0.3854224681854248,0.0236058235168457,cnn_experiments_data/arrays/cifar_9_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.9993260285509822,4.593416666666666,0.9858935022902656,0.9547968868774812,0.04520311312251879,0.019696911382178467,0.019696911382178467,0.2251697858111254,0.9991666666666666,5.0408333333333335,0.8424166666666667
CIFAR,9,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.4767399132251739,0.9337609329446064,1.0,1.0,0.3854224681854248,4.47357988357544,cnn_experiments_data/arrays/cifar_9_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.9987565574710574,4.668583333333333,0.9857353924878838,0.954699895496224,0.04530010450377597,0.037107178484400136,0.037107178484400136,0.22854081103893736,0.9991666666666666,5.11625,0.842
CIFAR,9,pure_logits,greedy_5_post_calib,5,4,0.4505538642406463,1.0932944606413992,0.163265306122449,1.0,0.3854224681854248,9.791156530380247,cnn_experiments_data/arrays/cifar_9_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.9981766675820978,4.473083333333333,0.9867453971391843,0.9563034578422459,0.04369654215775409,0.008028998990853605,0.008028998990853605,0.21922787578120573,0.9989583333333333,4.4734375,0.8449166666666666
MNIST10Epochs10_5L2Reg,0,pure_logits,greedy_5_baseline,5,5,0.0262303985655307,,,,0.078038215637207,0.0,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_0_pure_logits_greedy_5_baseline_2025-11-30.npz,0.9866551233980249,1.0737857142857143,0.9999434799160335,0.9899085301648851,0.010091469835114886,0.0028488387167453404,0.0028488387167453404,0.012108836763099687,0.9996428571428572,1.1700892857142857,0.9928571428571429
MNIST10Epochs10_5L2Reg,0,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.0262185502797365,1.0714285714285714,,,0.078038215637207,0.0335805416107177,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_0_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.9818738040176085,1.0735714285714286,0.9999433813736284,0.989909282519756,0.010090717480244038,0.0032158538784300065,0.0032158538784300065,0.012252826955682968,0.9996428571428572,1.1720535714285714,0.9928571428571429
MNIST10Epochs10_5L2Reg,0,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.0256741717457771,1.3076551436901291,1.0,1.0,0.078038215637207,18.262677669525143,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_0_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.9690227498992263,1.0716428571428571,0.9999453218328412,0.9899132000939592,0.010086799906040778,0.003954910463520419,0.003954910463520419,0.012162894188054761,0.9996428571428572,1.1636607142857143,0.9929285714285714
MNIST10Epochs10_5L2Reg,0,pure_logits,greedy_5_post_calib,5,5,0.0234321635216474,1.6980924614743858,0.1765930862140775,1.0,0.078038215637207,13.563842058181764,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_0_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.9771939142407526,1.0672857142857144,0.9999539565250408,0.9899312487226185,0.010068751277381494,0.0011398411967924913,0.0011398411967924913,0.011471118197267222,0.9995535714285714,1.1058035714285714,0.9927142857142857
MNIST10Epochs10_5L2Reg,1,pure_logits,greedy_5_baseline,5,4,0.0290548801422119,,,,0.0193915367126464,0.0,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_1_pure_logits_greedy_5_baseline_2025-11-30.npz,0.992191306592376,1.0859285714285714,0.9999058053634734,0.989752092547605,0.010247907452395011,0.002844279559595286,0.002844279559595286,0.01310188284589994,1.0,4.2908035714285715,0.9916428571428572
MNIST10Epochs10_5L2Reg,1,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.0290029887109994,1.0163265306122449,,,0.0193915367126464,0.0282733440399169,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_1_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.9915700228248736,1.0860714285714286,0.999908538374936,0.9897875578866532,0.01021244211334682,0.0028550196566751594,0.0028550196566751594,0.013129784005600425,1.0,2.8048214285714286,0.9916428571428572
MNIST10Epochs10_5L2Reg,1,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.0281333532184362,1.1961016243231986,1.0,1.0,0.0193915367126464,4.6950843334198,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_1_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.9832096927272072,1.0822857142857143,0.9999099394297891,0.9897863432447016,0.010213656755298395,0.0031191036616052916,0.0031191036616052916,0.01304227709432325,1.0,2.989017857142857,0.9922142857142857
MNIST10Epochs10_5L2Reg,1,pure_logits,greedy_5_post_calib,5,4,0.0247352570295333,1.5865389421074554,0.0,1.0,0.0193915367126464,11.506167888641356,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_1_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.9832096927272072,1.0618571428571428,0.9999214334609295,0.9898208148588258,0.010179185141174218,0.0011499134855611096,0.0011499134855611096,0.011811971820623195,1.0,2.1878571428571427,0.9922142857142857
MNIST10Epochs10_5L2Reg,2,pure_logits,greedy_5_baseline,5,4,0.0311736240983009,,,,0.0186915397644042,0.0,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_2_pure_logits_greedy_5_baseline_2025-11-30.npz,0.9978749854496547,1.121357142857143,0.99992106415822,0.9898022067794706,0.010197793220529383,0.003172325174723375,0.003172325174723375,0.013619996984569055,0.9986607142857142,1.1075892857142857,0.9912142857142857
MNIST10Epochs10_5L2Reg,2,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.031054351478815,1.0163265306122449,,,0.0186915397644042,0.0311346054077148,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_2_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.9977059127281483,1.1222857142857143,0.9999210974154819,0.989803385468768,0.010196614531231996,0.0031453798839024133,0.0031453798839024133,0.013638538922774708,0.9986607142857142,1.1073214285714286,0.9912142857142857
MNIST10Epochs10_5L2Reg,2,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.0297889094799757,1.2057476051645146,1.0,1.0,0.0186915397644042,5.600391864776611,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_2_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.9946747716526181,1.1219285714285714,0.9999218123253314,0.9898065719435275,0.010193428056472498,0.0029090138333184466,0.0029090138333184466,0.013548423158394572,0.9986607142857142,1.099732142857143,0.9912857142857143
MNIST10Epochs10_5L2Reg,2,pure_logits,greedy_5_post_calib,5,4,0.0278460700064897,1.4535443565181176,0.5597667638483965,1.0,0.0186915397644042,10.159530639648438,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_2_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.995767527418137,1.1225714285714286,0.9999262464011756,0.989818159781702,0.010181840218298044,0.0021168687386172325,0.0021168687386172325,0.012681165518166766,0.9984821428571429,1.0689285714285715,0.992
MNIST10Epochs10_5L2Reg,3,pure_logits,greedy_5_baseline,5,4,0.0224649533629417,,,,0.0178554058074951,0.0,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_3_pure_logits_greedy_5_baseline_2025-11-30.npz,0.9788747077456621,1.055,0.9999706586289466,0.9899567350707381,0.010043264929261886,0.0018849479321922332,0.0018849479321922332,0.010789891257103014,0.9994642857142857,1.0696428571428571,0.9932142857142857
MNIST10Epochs10_5L2Reg,3,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.0224843211472034,1.0714285714285714,,,0.0178554058074951,0.0266444683074951,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_3_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.9713057528362042,1.0540714285714285,0.9999706560419265,0.9899567350707381,0.010043264929261886,0.0025233661702701482,0.0025233661702701482,0.010909286526587141,0.9994642857142857,1.070625,0.9932142857142857
MNIST10Epochs10_5L2Reg,3,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.0222060550004243,1.3076551436901291,1.0,1.0,0.0178554058074951,13.765856981277466,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_3_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.9428485727976632,1.0474285714285714,0.9999712570830581,0.9899588093514876,0.010041190648512388,0.0033922281158821482,0.0033922281158821482,0.01083451351418571,0.9994642857142857,1.0717857142857143,0.9933571428571428
MNIST10Epochs10_5L2Reg,3,pure_logits,greedy_5_post_calib,5,4,0.0202949605882167,1.5865389421074554,0.0,1.0,0.0178554058074951,29.302958488464355,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_3_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.9690227498992263,1.0455,0.9999731836730588,0.9899572937502138,0.010042706249786204,0.001131076674376244,0.001131076674376244,0.009923844311221137,0.9990178571428572,1.0524107142857142,0.9937142857142857
MNIST10Epochs10_5L2Reg,4,pure_logits,greedy_5_baseline,5,5,0.0238418541848659,,,,0.0255477428436279,0.0,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_4_pure_logits_greedy_5_baseline_2025-11-30.npz,0.9665581041966967,1.0502857142857143,0.9999537061051136,0.9899059239833108,0.010094076016689213,0.0018863926742758133,0.0018863926742758133,0.01179267387363981,1.0,1.28375,0.9918571428571429
MNIST10Epochs10_5L2Reg,4,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.023885665461421,1.0714285714285714,,,0.0255477428436279,0.0334234237670898,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_4_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.9610249264065008,1.0520714285714285,0.9999536504546,0.989903773622502,0.010096226377497963,0.0021467619964054916,0.0021467619964054916,0.011865033393344951,1.0,1.2834821428571428,0.9918571428571429
MNIST10Epochs10_5L2Reg,4,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.0236258897930383,1.2417825905872553,1.0,1.0,0.0255477428436279,8.794175863265991,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_4_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.9428485727976632,1.0472142857142857,0.9999550097907848,0.9899081763087292,0.010091823691270818,0.0024978390953370733,0.0024978390953370733,0.011776961571834393,1.0,1.2779464285714286,0.9919285714285714
MNIST10Epochs10_5L2Reg,4,pure_logits,greedy_5_post_calib,5,5,0.022344522178173,1.5993336109954188,0.3865056226572261,1.0,0.0255477428436279,11.345096588134766,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_4_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.9665581041966967,1.0487857142857142,0.999962044117086,0.9899240663930173,0.010075933606982668,0.0013474445257867828,0.0013474445257867828,0.011472735749955672,0.9998214285714285,1.1523214285714285,0.9919285714285714
MNIST10Epochs10_5L2Reg,5,pure_logits,greedy_5_baseline,5,5,0.0297283697873353,,,,0.0281531810760498,0.0,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_5_pure_logits_greedy_5_baseline_2025-11-30.npz,0.9946747716526181,1.1085714285714285,0.999894759428205,0.9898248444886514,0.010175155511348621,0.0038903023132256555,0.0038903023132256555,0.012015811412900998,0.999375,1.1842857142857144,0.9923571428571428
MNIST10Epochs10_5L2Reg,5,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.0296799913048744,1.0163265306122449,,,0.0281531810760498,0.0491604804992675,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_5_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.9942510800363944,1.1087857142857143,0.999894798498033,0.9898263178502734,0.010173682149726582,0.003882347828575527,0.003882347828575527,0.01205799443041265,0.999375,1.184732142857143,0.9923571428571428
MNIST10Epochs10_5L2Reg,5,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.0285868346691131,1.231686797167847,1.0,1.0,0.0281531810760498,6.8529133796691895,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_5_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.9893935394612752,1.1137857142857144,0.9998962460305553,0.9898304574002494,0.010169542599750558,0.004566000768116525,0.004566000768116525,0.012059577085748596,0.9992857142857143,1.1760714285714287,0.9925
MNIST10Epochs10_5L2Reg,5,pure_logits,greedy_5_post_calib,5,5,0.025211114436388,1.615826738858809,0.2448979591836734,1.0,0.0281531810760498,20.574673414230347,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_5_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.9901752286196761,1.0935,0.9999170322433617,0.989875619517001,0.010124380482999018,0.001410450149859728,0.001410450149859728,0.01114175346844321,0.9991964285714285,1.1399107142857143,0.9927857142857143
MNIST10Epochs10_5L2Reg,6,pure_logits,greedy_5_baseline,5,4,0.0269744265824556,,,,0.0211091041564941,0.0,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_6_pure_logits_greedy_5_baseline_2025-11-30.npz,0.9855933637950631,1.0742142857142858,0.9999327890500946,0.9898558695158809,0.010144130484119107,0.0029373657980135944,0.0029373657980135944,0.01218694230769457,0.99875,1.0680357142857142,0.9918571428571429
MNIST10Epochs10_5L2Reg,6,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.027126308530569,1.126530612244898,,,0.0211091041564941,0.0308895111083984,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_6_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.9771939142407526,1.0747142857142857,0.9999329231879225,0.9898580126946999,0.010141987305300137,0.0038789852964026873,0.0038789852964026873,0.012484813582985749,0.99875,1.0688392857142857,0.9918571428571429
MNIST10Epochs10_5L2Reg,6,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.0263173226267099,1.3182007496876302,1.0,1.0,0.0211091041564941,11.381056547164915,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_6_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.9690227498992263,1.0751428571428572,0.9999351471263023,0.9898696404821113,0.010130359517888654,0.004194048210978459,0.004194048210978459,0.012171530913092986,0.99875,1.0699107142857143,0.9920714285714286
MNIST10Epochs10_5L2Reg,6,pure_logits,greedy_5_post_calib,5,4,0.0236189421266317,1.6831486880466473,0.4897959183673469,1.0,0.0211091041564941,10.684483289718628,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_6_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.9771939142407526,1.0722142857142858,0.9999456989601319,0.9899070944293418,0.010092905570658228,0.0023824251868895573,0.0023824251868895573,0.011318400138511875,0.9994642857142857,1.1169642857142856,0.9927857142857143
MNIST10Epochs10_5L2Reg,7,pure_logits,greedy_5_baseline,5,5,0.0280965156853199,,,,0.018369436264038,0.0,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_7_pure_logits_greedy_5_baseline_2025-11-30.npz,0.9855933637950631,1.0787857142857142,0.9999211305578019,0.9898266540796447,0.010173345920355348,0.003036902715052856,0.003036902715052856,0.01221184433023672,0.9991071428571429,1.118125,0.9925714285714285
MNIST10Epochs10_5L2Reg,7,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.0284374002367258,0.9061224489795918,,,0.018369436264038,0.028228759765625,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_7_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.9908993078017677,1.0785714285714285,0.9999193262894159,0.9898272791635551,0.010172720836444937,0.0029687004493815176,0.0029687004493815176,0.012014667418267067,0.9991071428571429,1.116875,0.9925714285714285
MNIST10Epochs10_5L2Reg,7,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.027644844725728,1.1035401915868388,1.0,1.0,0.018369436264038,14.572072982788086,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_7_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.9804316278758956,1.0782142857142858,0.9999216279155348,0.9898240360889795,0.010175963911020491,0.003179593162877238,0.003179593162877238,0.012240134932421338,0.9991071428571429,1.1205357142857142,0.9925714285714285
MNIST10Epochs10_5L2Reg,7,pure_logits,greedy_5_post_calib,5,5,0.0259281303733587,1.4535443565181176,0.3498542274052478,1.0,0.018369436264038,17.1104793548584,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_7_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.9908993078017677,1.0799285714285713,0.9999307779204812,0.9898409125255294,0.010159087474470585,0.0024436046587569455,0.0024436046587569455,0.011879872080376585,0.9998214285714285,1.2850892857142857,0.9924285714285714
MNIST10Epochs10_5L2Reg,8,pure_logits,greedy_5_baseline,5,4,0.024588095024228,,,,0.0191714763641357,0.0,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_8_pure_logits_greedy_5_baseline_2025-11-30.npz,0.9713057528362042,1.0499285714285713,0.9999382781853339,0.989840693771385,0.01015930622861505,0.0023836838177272437,0.0023836838177272437,0.01129897565493177,0.9996428571428572,1.1909821428571428,0.9922142857142857
MNIST10Epochs10_5L2Reg,8,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.0248725097626447,1.236734693877551,,,0.0191714763641357,0.0279874801635742,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_8_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.9383014287164605,1.0480714285714285,0.9999382631228808,0.9898385434105763,0.01016145658942369,0.004238574323909626,0.004238574323909626,0.011719523953044833,0.9996428571428572,1.1896428571428572,0.9922142857142857
MNIST10Epochs10_5L2Reg,8,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.0242770016193389,1.4630903790087464,1.0,1.0,0.0191714763641357,13.772310733795166,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_8_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.9333924998066478,1.0489285714285714,0.9999409938523401,0.9898481754964784,0.01015182450352159,0.003975140712090849,0.003975140712090849,0.011382839487946553,0.9996428571428572,1.187857142857143,0.9925714285714285
MNIST10Epochs10_5L2Reg,8,pure_logits,greedy_5_post_calib,5,4,0.0221154224127531,1.7804581424406498,0.2448979591836734,1.0,0.0191714763641357,20.02385973930359,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_8_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.9753793916128501,1.0667142857142857,0.9999486110270872,0.9898812793578048,0.010118720642195211,0.0020870723830802244,0.0020870723830802244,0.010463748156223376,0.9997321428571428,1.1665178571428572,0.9929285714285714
MNIST10Epochs10_5L2Reg,9,pure_logits,greedy_5_baseline,5,4,0.0305873900651931,,,,0.0238635540008544,0.0,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_9_pure_logits_greedy_5_baseline_2025-11-30.npz,0.9885496566989003,1.072,0.9998492884838655,0.9898255328238447,0.010174467176155333,0.0020509528560298017,0.0020509528560298017,0.013137839647177994,0.9992857142857143,1.1224107142857143,0.9919285714285714
MNIST10Epochs10_5L2Reg,9,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.0300987400114536,1.236734693877551,,,0.0238635540008544,0.0324387550354003,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_9_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.9771939142407526,1.0775714285714286,0.9998493357948129,0.9898292032947981,0.010170796705201934,0.004073664243732132,0.004073664243732132,0.013545097887887596,0.999375,1.1227678571428572,0.9919285714285714
MNIST10Epochs10_5L2Reg,9,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.0290056373924016,1.4393002915451896,1.0,1.0,0.0238635540008544,14.19077205657959,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_9_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.9713057528362042,1.0784285714285715,0.9998507391070899,0.9898352826978097,0.010164717302190263,0.00448102318176198,0.00448102318176198,0.013169555911184705,0.9992857142857143,1.1175,0.9920714285714286
MNIST10Epochs10_5L2Reg,9,pure_logits,greedy_5_post_calib,5,4,0.0269465148448944,1.6707038733860893,0.6097459391920034,1.0,0.0238635540008544,9.199867010116575,cnn_experiments_data/arrays/mnist10epochs10_5l2reg_9_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.9771939142407526,1.0787857142857142,0.9998547167449109,0.9898524448244544,0.010147555175545553,0.0023721743353775043,0.0023721743353775043,0.01241968020610934,0.9994642857142857,1.146875,0.992
MNIST40Epochs10_4L2Reg,0,pure_logits,greedy_5_baseline,5,4,0.0247668363153934,,,,0.1909291744232177,0.0,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_0_pure_logits_greedy_5_baseline_2025-11-30.npz,0.9876386320173118,1.0746428571428572,0.9999494195106005,0.9899105905484306,0.010089409451569442,0.0021468916492803063,0.0021468916492803063,0.01155012268006247,0.9998214285714285,1.2229464285714287,0.9925714285714285
MNIST40Epochs10_4L2Reg,0,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.0249792765825986,1.126530612244898,,,0.1909291744232177,0.0301992893218994,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_0_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.9804316278758956,1.0756428571428571,0.9999494258953447,0.9899105832590719,0.010089416740928114,0.0037315665994371323,0.0037315665994371323,0.011807891164884348,0.9998214285714285,1.224017857142857,0.9925714285714285
MNIST40Epochs10_4L2Reg,0,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.024485258385539,1.297109537692628,1.0,1.0,0.1909291744232177,4.345640420913696,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_0_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.954576248590888,1.0572142857142857,0.9999513396374352,0.9899174837935424,0.010082516206457615,0.003904661898102091,0.003904661898102091,0.011593910024491729,0.9998214285714285,1.2408928571428572,0.9927142857142857
MNIST40Epochs10_4L2Reg,0,pure_logits,greedy_5_post_calib,5,4,0.022625034675002,1.6433152852977928,0.2448979591836734,1.0,0.1909291744232177,7.802397966384888,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_0_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.9818738040176085,1.0710714285714287,0.9999581777154996,0.9899386668426499,0.010061333157350139,0.0014455873370170721,0.0014455873370170721,0.010840225372081742,0.9998214285714285,1.1291071428571429,0.9935
MNIST40Epochs10_4L2Reg,1,pure_logits,greedy_5_baseline,5,4,0.0297626983374357,,,,0.0148653984069824,0.0,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_1_pure_logits_greedy_5_baseline_2025-11-30.npz,0.9927668021552672,1.092142857142857,0.9999102763107605,0.9897548522268026,0.010245147773197405,0.0036425129366773014,0.0036425129366773014,0.01301823713530506,1.0,1.5738392857142858,0.9917142857142857
MNIST40Epochs10_4L2Reg,1,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.0299754124134778,0.9612244897959183,,,0.0148653984069824,0.0222432613372802,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_1_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.9942510800363944,1.093,0.9999102774973275,0.9897549065800639,0.010245093419936069,0.003281869692461786,0.003281869692461786,0.012946593752212777,1.0,1.5766071428571429,0.9917142857142857
MNIST40Epochs10_4L2Reg,1,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.0289221927523612,1.149521032902957,1.0,1.0,0.0148653984069824,3.899994134902954,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_1_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.9866551233980249,1.0892142857142857,0.9999109046909925,0.9897575720611655,0.010242427938834453,0.003960448050073264,0.003960448050073264,0.013014309992456634,1.0,1.5519642857142857,0.9918571428571429
MNIST40Epochs10_4L2Reg,1,pure_logits,greedy_5_post_calib,5,4,0.0265039354562759,1.5481549354435653,0.0,1.0,0.0148653984069824,8.066341161727905,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_1_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.9866551233980249,1.0737142857142856,0.9999180426984058,0.9898029085049443,0.010197091495055655,0.0018737507441214476,0.0018737507441214476,0.012053728611629622,0.9999107142857143,1.4164285714285714,0.9927142857142857
MNIST40Epochs10_4L2Reg,2,pure_logits,greedy_5_baseline,5,4,0.026465781033039,,,,0.0145559310913085,0.0,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_2_pure_logits_greedy_5_baseline_2025-11-30.npz,0.9885496566989003,1.0737142857142856,0.9999427495490687,0.9898830901905225,0.010116909809477548,0.0017743223884275515,0.0017743223884275515,0.012302992215727114,0.9988392857142857,1.0720535714285715,0.9918571428571429
MNIST40Epochs10_4L2Reg,2,pure_logits,greedy_5_temp_pool_then_calibrate,5,4,0.0266257654875516,0.9612244897959183,,,0.0145559310913085,0.0261502265930175,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_2_pure_logits_greedy_5_temp_pool_then_calibrate_2025-11-30.npz,0.9901752286196761,1.0727857142857142,0.9999428014031932,0.9898823758333724,0.010117624166627648,0.0015525730358702987,0.0015525730358702987,0.012274888530923091,0.9988392857142857,1.071875,0.9918571428571429
MNIST40Epochs10_4L2Reg,2,pure_logits,greedy_5_temp_calibrate_then_pool,5,4,0.0259181000292301,1.149521032902957,1.0,1.0,0.0145559310913085,4.019569873809815,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_2_pure_logits_greedy_5_temp_calibrate_then_pool_2025-11-30.npz,0.9804316278758956,1.0717142857142856,0.9999436418765679,0.9898860931070685,0.010113906892931457,0.002211297867553615,0.002211297867553615,0.012266727545003018,0.9988392857142857,1.0686607142857143,0.992
MNIST40Epochs10_4L2Reg,2,pure_logits,greedy_5_post_calib,5,4,0.0241640582680702,1.4306538942107456,0.3631820074968763,1.0,0.0145559310913085,15.332526445388794,cnn_experiments_data/arrays/mnist40epochs10_4l2reg_2_pure_logits_greedy_5_post_calib_2025-11-30.npz,0.9844471273184587,1.0643571428571428,0.9999495122922643,0.9899007544389592,0.010099245561040804,0.0019822581931949156,0.0019822581931949156,0.011632408541039242,0.9983928571428572,1.0514285714285714,0.9922142857142857
