dataset,seed,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,path,threshold,set_size,auc
imdb,3,convex_comb,greedy_unique_5_baseline,5,5,0.1178968921303749,,,,llm_experiments_data/arrays/ftc_imdb_3_convex_comb_greedy_unique_5_baseline_2025-04-25.npz,0.9885496566989003,1.1086,0.9929577290364321
imdb,3,convex_comb,greedy_50_baseline,50,19,0.1088101491332054,,,,llm_experiments_data/arrays/ftc_imdb_3_convex_comb_greedy_50_baseline_2025-04-25.npz,0.9579239491627013,1.12536,0.9914354310589413
imdb,3,convex_comb,greedy_50_temp_baseline,50,19,0.1058697625994682,1.126530612244898,,,llm_experiments_data/arrays/ftc_imdb_3_convex_comb_greedy_50_temp_baseline_2025-04-25.npz,0.9428485727976632,1.13264,0.9914354694593546
imdb,3,convex_comb,greedy_unique_5_temp_baseline,5,5,0.105005607008934,1.4020408163265308,,,llm_experiments_data/arrays/ftc_imdb_3_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9610249264065008,1.10952,0.992957751436673
imdb,3,convex_comb,greedy_unique_5_post_calib,5,5,0.1032422259449958,1.5060724698042485,0.0,1.0,llm_experiments_data/arrays/ftc_imdb_3_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz,0.9579239491627013,1.10812,0.9930154000568799
imdb,3,convex_comb,greedy_50_post_calib,50,19,0.100595012307167,1.3963182007496877,0.0,1.0,llm_experiments_data/arrays/ftc_imdb_3_convex_comb_greedy_50_post_calib_2025-04-25.npz,0.9428485727976632,1.11584,0.9920427623928548
imdb,3,convex_comb,greedy_50_calib_once,8,8,0.0984491035342216,1.753869221157851,0.0,1.0,llm_experiments_data/arrays/ftc_imdb_3_convex_comb_greedy_50_calib_once_2025-04-25.npz,0.954576248590888,1.0978,0.9934105979085767
imdb,3,convex_comb,greedy_50_calib_every_step,7,7,0.0987762883305549,1.7255810079133695,0.0,1.0,llm_experiments_data/arrays/ftc_imdb_3_convex_comb_greedy_50_calib_every_step_2025-04-25.npz,0.954576248590888,1.09892,0.9933576053384613
imdb,3,pure_logits,greedy_unique_5_baseline,5,5,0.1178968921303749,,,,llm_experiments_data/arrays/ftc_imdb_3_pure_logits_greedy_unique_5_baseline_2025-04-25.npz,0.9885496566989003,1.1086,0.9929577290364321
imdb,3,pure_logits,greedy_50_baseline,50,19,0.1088101491332054,,,,llm_experiments_data/arrays/ftc_imdb_3_pure_logits_greedy_50_baseline_2025-04-25.npz,0.9579239491627013,1.12536,0.9914354310589413
imdb,3,pure_logits,greedy_50_temp_baseline,50,19,0.1058697625994682,1.126530612244898,,,llm_experiments_data/arrays/ftc_imdb_3_pure_logits_greedy_50_temp_baseline_2025-04-25.npz,0.9428485727976632,1.13264,0.9914354694593546
imdb,3,pure_logits,greedy_unique_5_temp_baseline,5,5,0.105005607008934,1.4020408163265308,,,llm_experiments_data/arrays/ftc_imdb_3_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9610249264065008,1.10952,0.992957751436673
imdb,3,pure_logits,greedy_unique_5_post_calib,5,5,0.1030147820711135,1.6290712203248647,0.326530612244898,1.0,llm_experiments_data/arrays/ftc_imdb_3_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz,0.9610249264065008,1.10712,0.9930797879495905
imdb,3,pure_logits,greedy_50_post_calib,50,19,0.0991458222270011,1.53076218242399,0.6397334443981675,1.0,llm_experiments_data/arrays/ftc_imdb_3_pure_logits_greedy_50_post_calib_2025-04-25.npz,0.9509621946209896,1.10636,0.9926662123001784
imdb,3,pure_logits,greedy_50_calib_once,8,8,0.0977658480405807,1.3963182007496877,2.577259475218659,1.0,llm_experiments_data/arrays/ftc_imdb_3_pure_logits_greedy_50_calib_once_2025-04-25.npz,0.9223718584262055,1.1026,0.9930085967836877
imdb,3,pure_logits,greedy_50_calib_every_step,10,10,0.0972237512469291,1.3498375676801333,2.752186588921283,1.0,llm_experiments_data/arrays/ftc_imdb_3_pure_logits_greedy_50_calib_every_step_2025-04-25.npz,0.9095277807047543,1.09872,0.9930200273066618
imdb,4,convex_comb,greedy_unique_5_baseline,5,5,0.122335098683834,,,,llm_experiments_data/arrays/ftc_imdb_4_convex_comb_greedy_unique_5_baseline_2025-04-25.npz,0.992191306592376,1.09308,0.9935110521355315
imdb,4,convex_comb,greedy_50_baseline,50,14,0.1074721291661262,,,,llm_experiments_data/arrays/ftc_imdb_4_convex_comb_greedy_50_baseline_2025-04-25.npz,0.9579239491627013,1.11416,0.9906149942389754
imdb,4,convex_comb,greedy_50_temp_baseline,50,14,0.1072030439972877,1.0163265306122449,,,llm_experiments_data/arrays/ftc_imdb_4_convex_comb_greedy_50_temp_baseline_2025-04-25.npz,0.954576248590888,1.10916,0.9906150070389766
imdb,4,convex_comb,greedy_unique_5_temp_baseline,5,5,0.1014102846384048,1.5122448979591838,,,llm_experiments_data/arrays/ftc_imdb_4_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9610249264065008,1.09328,0.9935110905355358
imdb,4,convex_comb,greedy_unique_5_post_calib,5,5,0.1014940738677978,1.5481549354435653,0.2538942107455226,1.0,llm_experiments_data/arrays/ftc_imdb_4_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz,0.9638973636691187,1.09512,0.9935475961392738
imdb,4,convex_comb,greedy_50_post_calib,50,14,0.1034569516777992,1.265472719700125,0.0,1.0,llm_experiments_data/arrays/ftc_imdb_4_convex_comb_greedy_50_post_calib_2025-04-25.npz,0.947060595353925,1.10604,0.9913681943161031
imdb,4,convex_comb,greedy_50_calib_once,8,8,0.1005255877971649,1.5865389421074554,0.3098708871303623,1.0,llm_experiments_data/arrays/ftc_imdb_4_convex_comb_greedy_50_calib_once_2025-04-25.npz,0.9638973636691187,1.09504,0.9936019353448382
imdb,4,convex_comb,greedy_50_calib_every_step,8,8,0.1005255877971649,1.5865389421074554,0.3098708871303623,1.0,llm_experiments_data/arrays/ftc_imdb_4_convex_comb_greedy_50_calib_every_step_2025-04-25.npz,0.9638973636691187,1.09504,0.9936019353448382
imdb,4,pure_logits,greedy_unique_5_baseline,5,5,0.122335098683834,,,,llm_experiments_data/arrays/ftc_imdb_4_pure_logits_greedy_unique_5_baseline_2025-04-25.npz,0.992191306592376,1.09308,0.9935110521355315
imdb,4,pure_logits,greedy_50_baseline,50,14,0.1074721291661262,,,,llm_experiments_data/arrays/ftc_imdb_4_pure_logits_greedy_50_baseline_2025-04-25.npz,0.9579239491627013,1.11416,0.9906149942389754
imdb,4,pure_logits,greedy_50_temp_baseline,50,14,0.1072030439972877,1.0163265306122449,,,llm_experiments_data/arrays/ftc_imdb_4_pure_logits_greedy_50_temp_baseline_2025-04-25.npz,0.954576248590888,1.10916,0.9906150070389766
imdb,4,pure_logits,greedy_unique_5_temp_baseline,5,5,0.1014102846384048,1.5122448979591838,,,llm_experiments_data/arrays/ftc_imdb_4_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9610249264065008,1.09328,0.9935110905355358
imdb,4,pure_logits,greedy_unique_5_post_calib,5,5,0.1012125760316848,1.5184173261141192,1.1895043731778423,1.0,llm_experiments_data/arrays/ftc_imdb_4_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz,0.9638973636691187,1.09736,0.9935274553372114
imdb,4,pure_logits,greedy_50_post_calib,50,14,0.1013088077306747,1.4192086630570595,0.6097459391920034,1.0,llm_experiments_data/arrays/ftc_imdb_4_pure_logits_greedy_50_post_calib_2025-04-25.npz,0.9579239491627013,1.10228,0.9926363928459666
imdb,4,pure_logits,greedy_50_calib_once,6,6,0.1006980165839195,1.573744273219492,1.0912119950020824,1.0,llm_experiments_data/arrays/ftc_imdb_4_pure_logits_greedy_50_calib_once_2025-04-25.npz,0.9638973636691187,1.10116,0.9935585209403925
imdb,4,pure_logits,greedy_50_calib_every_step,10,9,0.0993617177009582,1.4306538942107456,1.784256559766764,1.0,llm_experiments_data/arrays/ftc_imdb_4_pure_logits_greedy_50_calib_every_step_2025-04-25.npz,0.954576248590888,1.09736,0.9934308121273152
mteb/tweet_sentiment_extraction,0,convex_comb,greedy_unique_5_baseline,5,5,0.5085240006446838,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_0_convex_comb_greedy_unique_5_baseline_2025-04-25.npz,0.9804316278758956,2.413978494623656,0.9290633270075307
mteb/tweet_sentiment_extraction,0,convex_comb,greedy_50_baseline,50,21,0.4772296249866485,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_0_convex_comb_greedy_50_baseline_2025-04-25.npz,0.9690227498992263,2.1723259762309,0.9368018379395576
mteb/tweet_sentiment_extraction,0,convex_comb,greedy_50_temp_baseline,50,21,0.4756306111812591,1.0714285714285714,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_0_convex_comb_greedy_50_temp_baseline_2025-04-25.npz,0.9610249264065008,2.1661007357102435,0.9368225785097898
mteb/tweet_sentiment_extraction,0,convex_comb,greedy_unique_5_temp_baseline,5,5,0.5069676637649536,1.0714285714285714,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_0_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9753793916128501,2.4193548387096775,0.9290695234186525
mteb/tweet_sentiment_extraction,0,convex_comb,greedy_unique_5_post_calib,5,5,0.4978741705417633,1.3182007496876302,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_0_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz,0.9579239491627013,2.298811544991511,0.9320692929877398
mteb/tweet_sentiment_extraction,0,convex_comb,greedy_50_post_calib,50,21,0.4720787703990936,1.297109537692628,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_0_convex_comb_greedy_50_post_calib_2025-04-25.npz,0.9509621946209896,2.098471986417657,0.9386997230481965
mteb/tweet_sentiment_extraction,0,convex_comb,greedy_50_calib_once,11,11,0.4709318876266479,1.809645980841316,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_0_convex_comb_greedy_50_calib_once_2025-04-25.npz,0.9509621946209896,2.0996038483305037,0.941495389903554
mteb/tweet_sentiment_extraction,0,convex_comb,greedy_50_calib_every_step,11,11,0.4709318876266479,1.809645980841316,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_0_convex_comb_greedy_50_calib_every_step_2025-04-25.npz,0.9509621946209896,2.0996038483305037,0.941495389903554
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_unique_5_baseline,5,5,0.5085240006446838,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_unique_5_baseline_2025-04-25.npz,0.9804316278758956,2.413978494623656,0.9290633270075307
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_50_baseline,50,21,0.4772296249866485,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_50_baseline_2025-04-25.npz,0.9690227498992263,2.1723259762309,0.9368018379395576
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_50_temp_baseline,50,21,0.4756306111812591,1.0714285714285714,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_50_temp_baseline_2025-04-25.npz,0.9610249264065008,2.1661007357102435,0.9368225785097898
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_unique_5_temp_baseline,5,5,0.5069676637649536,1.0714285714285714,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9753793916128501,2.4193548387096775,0.9290695234186525
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_unique_5_post_calib,5,5,0.4809848666191101,1.5060724698042485,0.2448979591836734,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz,0.9610249264065008,2.257215619694397,0.9375954362587753
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_50_post_calib,50,21,0.4686969518661499,1.4393002915451896,0.6547271970012495,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_50_post_calib_2025-04-25.npz,0.9509621946209896,2.0512167515563102,0.9404750961557914
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_50_calib_once,21,18,0.4578535556793213,1.352436484798001,3.598500624739692,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_50_calib_once_2025-04-25.npz,0.9610249264065008,2.0152801358234296,0.9416118386515594
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_50_calib_every_step,27,22,0.4573648571968078,1.2518783840066638,3.861724281549355,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_50_calib_every_step_2025-04-25.npz,0.9610249264065008,2.0220713073005094,0.9415286441045039
mteb/tweet_sentiment_extraction,1,convex_comb,greedy_unique_5_baseline,5,5,0.5095067620277405,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_convex_comb_greedy_unique_5_baseline_2025-04-25.npz,0.9855933637950631,2.2736276174306735,0.934845249918851
mteb/tweet_sentiment_extraction,1,convex_comb,greedy_50_baseline,50,23,0.4770248830318451,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_convex_comb_greedy_50_baseline_2025-04-25.npz,0.9690227498992263,2.199773627617431,0.9369353206473603
mteb/tweet_sentiment_extraction,1,convex_comb,greedy_50_temp_baseline,50,23,0.4765161573886871,1.0714285714285714,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_convex_comb_greedy_50_temp_baseline_2025-04-25.npz,0.9638973636691187,2.229202037351443,0.9369683244756878
mteb/tweet_sentiment_extraction,1,convex_comb,greedy_unique_5_temp_baseline,5,5,0.5042905211448669,1.126530612244898,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9771939142407526,2.248443689869836,0.9347352591141966
mteb/tweet_sentiment_extraction,1,convex_comb,greedy_unique_5_post_calib,5,5,0.4908716082572937,1.3848729695960018,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz,0.9610249264065008,2.196943972835314,0.9362026150431181
mteb/tweet_sentiment_extraction,1,convex_comb,greedy_50_post_calib,50,23,0.4723294973373413,1.2619741774260724,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_convex_comb_greedy_50_post_calib_2025-04-25.npz,0.9509621946209896,2.1344086021505375,0.9386687909011476
mteb/tweet_sentiment_extraction,1,convex_comb,greedy_50_calib_once,14,14,0.4696155786514282,1.7397251145356103,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_convex_comb_greedy_50_calib_once_2025-04-25.npz,0.9428485727976632,1.9371816638370118,0.9405770116511535
mteb/tweet_sentiment_extraction,1,convex_comb,greedy_50_calib_every_step,10,10,0.4708119332790375,1.8202915451895043,0.0,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_convex_comb_greedy_50_calib_every_step_2025-04-25.npz,0.9428485727976632,1.9612337294850029,0.9413160274521001
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_unique_5_baseline,5,5,0.5095067620277405,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_unique_5_baseline_2025-04-25.npz,0.9855933637950631,2.2736276174306735,0.934845249918851
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_baseline,50,23,0.4770248830318451,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_baseline_2025-04-25.npz,0.9690227498992263,2.199773627617431,0.9369353206473603
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_temp_baseline,50,23,0.4765161573886871,1.0714285714285714,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_temp_baseline_2025-04-25.npz,0.9638973636691187,2.229202037351443,0.9369683244756878
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_unique_5_temp_baseline,5,5,0.5042905211448669,1.126530612244898,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9771939142407526,2.248443689869836,0.9347352591141966
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_unique_5_post_calib,5,5,0.4754492342472076,1.5481549354435653,0.2448979591836734,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_unique_5_post_calib_2025-04-25.npz,0.9428485727976632,2.0336728919071874,0.9397133926185394
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_post_calib,50,23,0.467235267162323,1.4511953352769682,0.5847563515201999,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_post_calib_2025-04-25.npz,0.9509621946209896,2.0534804753820035,0.9407784341816701
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_calib_once,14,13,0.4590684473514557,1.4077634319033736,3.251978342357351,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_calib_once_2025-04-25.npz,0.9610249264065008,2.0121675155631014,0.9410760711883465
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_calib_every_step,15,14,0.4591540694236755,1.396418159100375,3.370262390670554,1.0,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_calib_every_step_2025-04-25.npz,0.9610249264065008,2.0104697226938315,0.9411052097903306
mteb/tweet_sentiment_extraction,2,convex_comb,greedy_unique_5_baseline,5,5,0.4976391792297363,,,,llm_experiments_data/arrays/ftc_mteb_tweet_sentiment_extraction_2_convex_comb_greedy_unique_5_baseline_2025-04-25.npz,0.9804316278758956,2.43350311262026,0.9314046892508365
