dataset,seed,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,ensemble_time,calibration_time,path,threshold,set_size,auc,aurac,aorac
imdb,3,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.1064167842268943,1.9751020408163265,,,0.094620943069458,0.0403690338134765,llm_experiments_data/arrays/extended_imdb_3_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-21.npz,0.9804316278758956,1.54304,0.9929271559075141,0.9855199045317223,0.014480095468277665
imdb,3,pure_logits,greedy_5_post_calib,5,5,0.1030147820711135,1.6290712203248647,0.326530612244898,1.0,0.094620943069458,2.472672700881958,llm_experiments_data/arrays/extended_imdb_3_pure_logits_greedy_5_post_calib_2025-09-21.npz,0.9915700228248736,1.54108,0.9930797879495905,0.9856557698467598,0.014344230153240156
imdb,3,pure_logits,greedy_50_post_calib,50,19,0.0991458222270011,1.53076218242399,0.6397334443981675,1.0,0.094620943069458,11.886399269104004,llm_experiments_data/arrays/extended_imdb_3_pure_logits_greedy_50_post_calib_2025-09-21.npz,0.9946747716526181,1.58488,0.9926662123001784,0.9852994148103915,0.014700585189608484
imdb,4,pure_logits,greedy_5_baseline,5,5,0.122335098683834,,,,0.0953352451324462,0.0,llm_experiments_data/arrays/extended_imdb_4_pure_logits_greedy_5_baseline_2025-09-21.npz,0.9994217103165082,1.4724,0.9935110521355315,0.9859904463908261,0.014009553609173886
imdb,4,pure_logits,greedy_50_baseline,50,14,0.1074721291661262,,,,0.0953352451324462,0.0,llm_experiments_data/arrays/extended_imdb_4_pure_logits_greedy_50_baseline_2025-09-21.npz,0.9981766675820978,1.63836,0.9906149942389754,0.983564856504251,0.01643514349574904
imdb,4,pure_logits,greedy_50_temp_pool_then_calibrate,50,14,0.1072030439972877,1.0163265306122449,,,0.0953352451324462,0.0088798999786376,llm_experiments_data/arrays/extended_imdb_4_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-21.npz,0.9980315976229037,1.6442,0.9906150070389766,0.983564856504251,0.01643514349574904
imdb,4,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.1014102846384048,1.5122448979591838,,,0.0953352451324462,0.0076034069061279,llm_experiments_data/arrays/extended_imdb_4_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-21.npz,0.9927668021552672,1.46788,0.9935110905355358,0.9859904463908261,0.014009553609173886
imdb,4,pure_logits,greedy_50_temp_calibrate_then_pool,50,14,0.1085590347647667,1.9817142857142855,,,0.0953352451324462,0.3748562335968017,llm_experiments_data/arrays/extended_imdb_4_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-21.npz,0.9734204999598582,1.54884,0.9929185592748605,0.9854707635529094,0.014529236447090588
imdb,4,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.1015563681721687,1.8979591836734693,,,0.0953352451324462,0.0383698940277099,llm_experiments_data/arrays/extended_imdb_4_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-21.npz,0.9855933637950631,1.55244,0.9935919673438175,0.9860502446107176,0.013949755389282448
imdb,4,pure_logits,greedy_5_post_calib,5,5,0.1012125760316848,1.5184173261141192,1.1895043731778423,1.0,0.0953352451324462,2.6834540367126465,llm_experiments_data/arrays/extended_imdb_4_pure_logits_greedy_5_post_calib_2025-09-21.npz,0.9927668021552672,1.46744,0.9935274553372114,0.9859986627997077,0.014001337200292285
