dataset,seed,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,ensemble_time,calibration_time,path,threshold,set_size,auc,aurac,aorac
imdb,2,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.1362000554800033,0.9061224489795918,,,0.1043963432312011,0.0089976787567138,llm_experiments_data/arrays/mini_imdb_2_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-21.npz,0.9901752286196761,1.74656,0.986683418677388,0.980759106481637,0.019240893518363
imdb,2,pure_logits,greedy_50_temp_calibrate_then_pool,50,21,0.1363392621278762,2.303510204081632,,,0.1043963432312011,0.3817505836486816,llm_experiments_data/arrays/mini_imdb_2_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-21.npz,0.9665581041966967,1.63432,0.9896621629837843,0.9831643064232427,0.016835693576757293
imdb,2,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.1417098045349121,1.831836734693877,,,0.1043963432312011,0.0401504039764404,llm_experiments_data/arrays/mini_imdb_2_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-21.npz,0.9753793916128501,1.75556,0.9879653778978417,0.9815429951298372,0.018457004870162774
imdb,2,pure_logits,greedy_5_post_calib,5,5,0.1345534473657608,1.265472719700125,0.6547271970012495,1.0,0.1043963432312011,3.215742588043213,llm_experiments_data/arrays/mini_imdb_2_pure_logits_greedy_5_post_calib_2025-09-21.npz,0.9866551233980249,1.68204,0.9879613138952409,0.9816449966676055,0.01835500333239448
imdb,2,pure_logits,greedy_50_post_calib,50,21,0.1247840598225593,1.1875052061640985,0.9129529362765514,1.0,0.1043963432312011,11.684259176254272,llm_experiments_data/arrays/mini_imdb_2_pure_logits_greedy_50_post_calib_2025-09-21.npz,0.9908993078017677,1.69876,0.9889449945247965,0.9826374626356885,0.01736253736431148
imdb,3,pure_logits,greedy_5_baseline,5,5,0.1308992207050323,,,,3.249184846878052,0.0,llm_experiments_data/arrays/mini_imdb_3_pure_logits_greedy_5_baseline_2025-09-21.npz,0.9866551233980249,1.69944,0.9872248545598752,0.9811119392703952,0.018888060729604805
imdb,3,pure_logits,greedy_50_baseline,50,20,0.1263695061206817,,,,3.249184846878052,0.0,llm_experiments_data/arrays/mini_imdb_3_pure_logits_greedy_50_baseline_2025-09-21.npz,0.9946747716526181,1.7674,0.9885251149485965,0.9822058554637462,0.01779414453625383
imdb,3,pure_logits,greedy_50_temp_pool_then_calibrate,50,20,0.1261262595653534,1.0163265306122449,,,3.249184846878052,0.0096075534820556,llm_experiments_data/arrays/mini_imdb_3_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-21.npz,0.9942510800363944,1.77196,0.9885251149485966,0.9822058554637462,0.01779414453625383
imdb,3,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.1308252960443496,0.9061224489795918,,,3.249184846878052,0.0078902244567871,llm_experiments_data/arrays/mini_imdb_3_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-21.npz,0.9915700228248736,1.71324,0.9872248545598753,0.9811119392703952,0.018888060729604805
imdb,3,pure_logits,greedy_50_temp_calibrate_then_pool,50,20,0.135343000292778,2.4423673469387754,,,3.249184846878052,0.3712716102600097,llm_experiments_data/arrays/mini_imdb_3_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-21.npz,0.9665581041966967,1.63248,0.9897324079371375,0.9832252408670933,0.016774759132906714
imdb,3,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.1343610137701034,2.239591836734694,,,3.249184846878052,0.040586233139038,llm_experiments_data/arrays/mini_imdb_3_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-21.npz,0.9734204999598582,1.73748,0.9891763571549209,0.9825325865025054,0.01746741349749459
imdb,3,pure_logits,greedy_5_post_calib,5,5,0.130712553858757,1.0224739691795086,0.9062890462307372,1.0,3.249184846878052,4.7450573444366455,llm_experiments_data/arrays/mini_imdb_3_pure_logits_greedy_5_post_calib_2025-09-21.npz,0.9908993078017677,1.70444,0.9877056693326729,0.9815234708889254,0.018476529111074558
imdb,3,pure_logits,greedy_50_post_calib,50,20,0.126470685005188,1.0828488129945857,0.9662640566430654,1.0,3.249184846878052,11.313050031661987,llm_experiments_data/arrays/mini_imdb_3_pure_logits_greedy_50_post_calib_2025-09-21.npz,0.9937936782064581,1.68892,0.9886455898447137,0.982402518181454,0.017597481818546035
imdb,4,pure_logits,greedy_5_baseline,5,5,0.1434182375669479,,,,3.0182878971099854,0.0,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_5_baseline_2025-09-21.npz,0.9977059127281483,1.80192,0.9861034289769911,0.9798085632713537,0.020191436728646317
imdb,4,pure_logits,greedy_50_baseline,50,21,0.1295195668935775,,,,3.0182878971099854,0.0,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_50_baseline_2025-09-21.npz,0.9966360458204521,1.74796,0.9884251572147362,0.9812800706238075,0.01871992937619249
imdb,4,pure_logits,greedy_50_temp_pool_then_calibrate,50,21,0.1278975158929824,1.0714285714285714,,,3.0182878971099854,0.0102012157440185,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-21.npz,0.995067237475685,1.74648,0.9884251572147361,0.9812800706238075,0.01871992937619249
imdb,4,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.1366505622863769,1.1816326530612244,,,3.0182878971099854,0.0078065395355224,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-21.npz,0.9942510800363944,1.81356,0.986103448176993,0.9798085632713537,0.020191436728646317
imdb,4,pure_logits,greedy_50_temp_calibrate_then_pool,50,21,0.1342086493968963,2.3729387755102045,,,3.0182878971099854,0.4176497459411621,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-21.npz,0.9690227498992263,1.63152,0.9896032405353719,0.983324538456891,0.01667546154310895
imdb,4,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.1369672268629074,2.162448979591837,,,3.0182878971099854,0.0424144268035888,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-21.npz,0.9734204999598582,1.75516,0.9882505043968516,0.982395202461774,0.01760479753822597
imdb,4,pure_logits,greedy_5_post_calib,5,5,0.1334708333015442,1.5106705539358602,0.7663473552686381,1.0,3.0182878971099854,2.6255500316619877,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_5_post_calib_2025-09-21.npz,0.9901752286196761,1.73128,0.9878543731562878,0.9818622624319201,0.018137737568079904
imdb,4,pure_logits,greedy_50_post_calib,50,21,0.1289136707782745,0.995585172844648,1.0329029571012078,1.0,3.0182878971099854,21.304136753082275,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_50_post_calib_2025-09-21.npz,0.9963683992351303,1.763,0.9883557844076324,0.9811911622283311,0.018808837771668863
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_5_baseline,5,5,0.5419113039970398,,,,0.0958883762359619,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_5_baseline_2025-09-21.npz,0.9968839670286543,2.852574985851726,0.9200405992173505,0.8960601575620758,0.1039398424379242
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_50_baseline,50,26,0.5077022314071655,,,,0.0958883762359619,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_50_baseline_2025-09-21.npz,0.9932998840740801,2.850028296547821,0.9284023880126302,0.9074722143458596,0.09252778565414044
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_50_temp_pool_then_calibrate,50,26,0.5073590278625488,1.0163265306122449,,,0.0958883762359619,0.0088675022125244,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-21.npz,0.9927668021552672,2.850028296547821,0.9284016779993044,0.907477333121785,0.09252266687821498
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.5396257042884827,1.0714285714285714,,,0.0958883762359619,0.0091819763183593,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-21.npz,0.9954307788259918,2.8522920203735143,0.9199894908756591,0.8959464758030029,0.1040535241969971
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_50_temp_calibrate_then_pool,50,26,0.551080048084259,2.4941632653061223,,,0.0958883762359619,0.4573373794555664,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-21.npz,0.947060595353925,2.8687040181097907,0.9300879583352021,0.9095898347339417,0.09041016526605827
