dataset,seed,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,path,threshold,set_size,auc,aurac,aorac
SetFit/mnli,0,convex_comb,greedy_50_baseline,50,22,0.3572167456150055,,,,llm_experiments_data/arrays/setfit_mnli_0_convex_comb_greedy_50_baseline_2025-04-24.npz,0.9753793916128501,2.1978418983655086,0.9634245608377127,0.9505223229161166,0.0494776770838834
SetFit/mnli,0,convex_comb,greedy_50_temp_baseline,50,22,0.3572181761264801,1.0163265306122449,,,llm_experiments_data/arrays/setfit_mnli_0_convex_comb_greedy_50_temp_baseline_2025-04-24.npz,0.9753793916128501,2.2083777632772588,0.9634210370917474,0.9505210086121116,0.04947899138788836
SetFit/mnli,0,convex_comb,greedy_unique_5_temp_baseline,5,5,0.4025056362152099,1.126530612244898,,,llm_experiments_data/arrays/setfit_mnli_0_convex_comb_greedy_unique_5_temp_baseline_2025-04-24.npz,0.9844471273184587,2.325322680756927,0.9545029675237071,0.9414522961213397,0.05854770387866026
SetFit/mnli,0,convex_comb,greedy_unique_5_post_calib,5,5,0.385310024023056,1.573744273219492,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_0_convex_comb_greedy_unique_5_post_calib_2025-04-24.npz,0.9610249264065008,2.1874970158992886,0.9575340768268386,0.9447691548378611,0.05523084516213894
SetFit/mnli,0,convex_comb,greedy_50_post_calib,50,22,0.3532876968383789,1.53076218242399,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_0_convex_comb_greedy_50_post_calib_2025-04-24.npz,0.9610249264065008,2.0669870927697227,0.965347858112608,0.9534359709431579,0.04656402905684209
SetFit/mnli,0,convex_comb,greedy_50_calib_once,8,8,0.351329892873764,2.2012827988338195,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_0_convex_comb_greedy_50_calib_once_2025-04-24.npz,0.9665581041966967,1.9437397545875574,0.9663202441369445,0.9545201742862239,0.04547982571377607
SetFit/mnli,0,convex_comb,greedy_50_calib_every_step,13,13,0.3499091267585754,1.976976259891712,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_0_convex_comb_greedy_50_calib_every_step_2025-04-24.npz,0.9690227498992263,1.946286187194627,0.9659291143386358,0.9543795499076299,0.045620450092370146
SetFit/mnli,0,pure_logits,greedy_unique_5_baseline,5,5,0.4036952257156372,,,,llm_experiments_data/arrays/setfit_mnli_0_pure_logits_greedy_unique_5_baseline_2025-04-24.npz,0.9901752286196761,2.2958477233300973,0.9545495993589316,0.9414080768726736,0.05859192312732642
SetFit/mnli,0,pure_logits,greedy_50_baseline,50,22,0.3572167456150055,,,,llm_experiments_data/arrays/setfit_mnli_0_pure_logits_greedy_50_baseline_2025-04-24.npz,0.9753793916128501,2.1978418983655086,0.9634245608377127,0.9505223229161166,0.0494776770838834
SetFit/mnli,0,pure_logits,greedy_50_temp_baseline,50,22,0.3572181761264801,1.0163265306122449,,,llm_experiments_data/arrays/setfit_mnli_0_pure_logits_greedy_50_temp_baseline_2025-04-24.npz,0.9753793916128501,2.2083777632772588,0.9634210370917474,0.9505210086121116,0.04947899138788836
SetFit/mnli,0,pure_logits,greedy_unique_5_temp_baseline,5,5,0.4025056362152099,1.126530612244898,,,llm_experiments_data/arrays/setfit_mnli_0_pure_logits_greedy_unique_5_temp_baseline_2025-04-24.npz,0.9844471273184587,2.325322680756927,0.9545029675237071,0.9414522961213397,0.05854770387866026
SetFit/mnli,0,pure_logits,greedy_unique_5_post_calib,5,5,0.3654084801673889,1.8804664723032072,0.3631820074968763,1.0,llm_experiments_data/arrays/setfit_mnli_0_pure_logits_greedy_unique_5_post_calib_2025-04-24.npz,0.9610249264065008,1.9857558926042047,0.9627107711057707,0.9507615043326256,0.04923849566737437
SetFit/mnli,0,pure_logits,greedy_50_post_calib,50,22,0.3462145328521728,1.868021657642649,0.5247813411078717,1.0,llm_experiments_data/arrays/setfit_mnli_0_pure_logits_greedy_50_post_calib_2025-04-24.npz,0.9638973636691187,1.9004663154711696,0.9668468299088603,0.9551841365097761,0.04481586349022393
SetFit/mnli,0,pure_logits,greedy_50_calib_once,6,6,0.357229620218277,2.255860058309038,1.5993336109954186,1.0,llm_experiments_data/arrays/setfit_mnli_0_pure_logits_greedy_50_calib_once_2025-04-24.npz,0.9665581041966967,2.0095968678878933,0.9655372245596384,0.9533196415771059,0.046680358422894086
SetFit/mnli,0,pure_logits,greedy_50_calib_every_step,11,11,0.3497959673404693,2.016359850062474,1.2594752186588922,1.0,llm_experiments_data/arrays/setfit_mnli_0_pure_logits_greedy_50_calib_every_step_2025-04-24.npz,0.9690227498992263,1.9492782455079338,0.9660193310894171,0.9543804199413902,0.04561958005860978
SetFit/mnli,1,convex_comb,greedy_unique_5_baseline,5,5,0.4077127277851105,,,,llm_experiments_data/arrays/setfit_mnli_1_convex_comb_greedy_unique_5_baseline_2025-04-24.npz,0.9901752286196761,2.3007655213025004,0.9536853345547325,0.9401661010666168,0.0598338989333832
SetFit/mnli,1,convex_comb,greedy_50_baseline,50,23,0.3608095347881317,,,,llm_experiments_data/arrays/setfit_mnli_1_convex_comb_greedy_50_baseline_2025-04-24.npz,0.9734204999598582,2.1882609456814093,0.9627950238887065,0.949788774108921,0.05021122589107896
SetFit/mnli,1,convex_comb,greedy_50_temp_baseline,50,23,0.3607345819473266,1.0163265306122449,,,llm_experiments_data/arrays/setfit_mnli_1_convex_comb_greedy_50_temp_baseline_2025-04-24.npz,0.9734204999598582,2.1990196234462784,0.9627915656176059,0.9497892602088198,0.05021073979118018
SetFit/mnli,1,convex_comb,greedy_unique_5_temp_baseline,5,5,0.405987411737442,1.0714285714285714,,,llm_experiments_data/arrays/setfit_mnli_1_convex_comb_greedy_unique_5_temp_baseline_2025-04-24.npz,0.9866551233980249,2.3012748078239142,0.9536648711052914,0.9401905933981963,0.05980940660180367
SetFit/mnli,1,convex_comb,greedy_unique_5_post_calib,5,5,0.3886599838733673,1.543107038733861,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_1_convex_comb_greedy_unique_5_post_calib_2025-04-24.npz,0.9638973636691187,2.228224022408607,0.9565792331613717,0.9434641954114692,0.0565358045885308
SetFit/mnli,1,convex_comb,greedy_50_post_calib,50,23,0.3563024401664734,1.5060724698042485,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_1_convex_comb_greedy_50_post_calib_2025-04-24.npz,0.9610249264065008,2.0656502156510115,0.9646874741538619,0.952845315107921,0.04715468489207897
SetFit/mnli,1,convex_comb,greedy_50_calib_once,8,8,0.354537159204483,2.200083298625573,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_1_convex_comb_greedy_50_calib_once_2025-04-24.npz,0.9638973636691187,1.8913469036971018,0.965653305786183,0.9536632418935753,0.04633675810642468
SetFit/mnli,1,convex_comb,greedy_50_calib_every_step,13,13,0.3526549041271209,1.9610329029571012,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_1_convex_comb_greedy_50_calib_every_step_2025-04-24.npz,0.9690227498992263,1.93256728152404,0.9654021899661078,0.9539284786241163,0.04607152137588366
SetFit/mnli,1,pure_logits,greedy_unique_5_baseline,5,5,0.4077127277851105,,,,llm_experiments_data/arrays/setfit_mnli_1_pure_logits_greedy_unique_5_baseline_2025-04-24.npz,0.9901752286196761,2.3007655213025004,0.9536853345547325,0.9401661010666168,0.0598338989333832
SetFit/mnli,1,pure_logits,greedy_50_baseline,50,23,0.3608095347881317,,,,llm_experiments_data/arrays/setfit_mnli_1_pure_logits_greedy_50_baseline_2025-04-24.npz,0.9734204999598582,2.1882609456814093,0.9627950238887065,0.949788774108921,0.05021122589107896
SetFit/mnli,1,pure_logits,greedy_50_temp_baseline,50,23,0.3607345819473266,1.0163265306122449,,,llm_experiments_data/arrays/setfit_mnli_1_pure_logits_greedy_50_temp_baseline_2025-04-24.npz,0.9734204999598582,2.1990196234462784,0.9627915656176059,0.9497892602088198,0.05021073979118018
SetFit/mnli,1,pure_logits,greedy_unique_5_temp_baseline,5,5,0.405987411737442,1.0714285714285714,,,llm_experiments_data/arrays/setfit_mnli_1_pure_logits_greedy_unique_5_temp_baseline_2025-04-24.npz,0.9866551233980249,2.3012748078239142,0.9536648711052914,0.9401905933981963,0.05980940660180367
SetFit/mnli,1,pure_logits,greedy_unique_5_post_calib,5,5,0.3704667389392853,1.8388338192419824,0.3698458975426906,1.0,llm_experiments_data/arrays/setfit_mnli_1_pure_logits_greedy_unique_5_post_calib_2025-04-24.npz,0.9638973636691187,2.033199115114669,0.9615911516543559,0.9492381672953386,0.05076183270466139
SetFit/mnli,1,pure_logits,greedy_50_post_calib,50,23,0.3492890298366546,1.8592253227821744,0.4897959183673469,1.0,llm_experiments_data/arrays/setfit_mnli_1_pure_logits_greedy_50_post_calib_2025-04-24.npz,0.9638973636691187,1.8906466347301578,0.9664865457682161,0.9550971228370929,0.044902877162907084
SetFit/mnli,1,pure_logits,greedy_50_calib_once,6,6,0.3596307337284088,2.2557101207830077,1.5510204081632653,1.0,llm_experiments_data/arrays/setfit_mnli_1_pure_logits_greedy_50_calib_once_2025-04-24.npz,0.9665581041966967,2.0000159152037944,0.9650439752856608,0.9527859402368621,0.04721405976313786
SetFit/mnli,1,pure_logits,greedy_50_calib_every_step,12,12,0.35235795378685,1.9999666805497711,0.872969596001666,1.0,llm_experiments_data/arrays/setfit_mnli_1_pure_logits_greedy_50_calib_every_step_2025-04-24.npz,0.9665581041966967,1.9009278563812009,0.9656175624427684,0.9540176142386676,0.0459823857613324
SetFit/mnli,2,convex_comb,greedy_unique_5_baseline,5,5,0.4072268605232239,,,,llm_experiments_data/arrays/setfit_mnli_2_convex_comb_greedy_unique_5_baseline_2025-04-24.npz,0.9901752286196761,2.295831808126303,0.9538647792366944,0.9408138805131995,0.059186119486800526
SetFit/mnli,2,convex_comb,greedy_50_baseline,50,22,0.3596785068511963,,,,llm_experiments_data/arrays/setfit_mnli_2_convex_comb_greedy_50_baseline_2025-04-24.npz,0.9753793916128501,2.1924307290754856,0.9631387738200478,0.950479665647067,0.049520334352933015
SetFit/mnli,2,convex_comb,greedy_50_temp_baseline,50,22,0.3595849573612213,1.0163265306122449,,,llm_experiments_data/arrays/setfit_mnli_2_convex_comb_greedy_50_temp_baseline_2025-04-24.npz,0.9753793916128501,2.203189406840355,0.9631354096830007,0.9504740909761631,0.04952590902383691
SetFit/mnli,2,convex_comb,greedy_unique_5_temp_baseline,5,5,0.4054966270923614,1.0714285714285714,,,llm_experiments_data/arrays/setfit_mnli_2_convex_comb_greedy_unique_5_temp_baseline_2025-04-24.npz,0.9876386320173118,2.3328505721515764,0.9538417505912696,0.9408617236040375,0.059138276395962475
SetFit/mnli,2,convex_comb,greedy_unique_5_post_calib,5,5,0.3876948952674866,1.5609496043315287,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_2_convex_comb_greedy_unique_5_post_calib_2025-04-24.npz,0.9638973636691187,2.234621934333869,0.9569055457901229,0.9442518220812559,0.05574817791874409
SetFit/mnli,2,convex_comb,greedy_50_post_calib,50,22,0.3549655079841614,1.543107038733861,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_2_convex_comb_greedy_50_post_calib_2025-04-24.npz,0.9610249264065008,2.0685786131491413,0.9652258108445455,0.9537869305964136,0.04621306940358638
SetFit/mnli,2,convex_comb,greedy_50_calib_once,9,9,0.353104293346405,2.1823406913785925,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_2_convex_comb_greedy_50_calib_once_2025-04-24.npz,0.9665581041966967,1.8993363360017825,0.9658483230294514,0.9543539142961517,0.045646085703848316
SetFit/mnli,2,convex_comb,greedy_50_calib_every_step,12,12,0.3511527478694916,1.976976259891712,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_2_convex_comb_greedy_50_calib_every_step_2025-04-24.npz,0.9665581041966967,1.9161746216160298,0.9660746070244989,0.9549899899666432,0.045010010033356807
SetFit/mnli,2,pure_logits,greedy_unique_5_baseline,5,5,0.4072268605232239,,,,llm_experiments_data/arrays/setfit_mnli_2_pure_logits_greedy_unique_5_baseline_2025-04-24.npz,0.9901752286196761,2.295831808126303,0.9538647792366944,0.9408138805131995,0.059186119486800526
SetFit/mnli,2,pure_logits,greedy_50_baseline,50,22,0.3596785068511963,,,,llm_experiments_data/arrays/setfit_mnli_2_pure_logits_greedy_50_baseline_2025-04-24.npz,0.9753793916128501,2.1924307290754856,0.9631387738200478,0.950479665647067,0.049520334352933015
SetFit/mnli,2,pure_logits,greedy_50_temp_baseline,50,22,0.3595849573612213,1.0163265306122449,,,llm_experiments_data/arrays/setfit_mnli_2_pure_logits_greedy_50_temp_baseline_2025-04-24.npz,0.9753793916128501,2.203189406840355,0.9631354096830007,0.9504740909761631,0.04952590902383691
SetFit/mnli,2,pure_logits,greedy_unique_5_temp_baseline,5,5,0.4054966270923614,1.0714285714285714,,,llm_experiments_data/arrays/setfit_mnli_2_pure_logits_greedy_unique_5_temp_baseline_2025-04-24.npz,0.9876386320173118,2.3328505721515764,0.9538417505912696,0.9408617236040375,0.059138276395962475
SetFit/mnli,2,pure_logits,greedy_unique_5_post_calib,5,5,0.3678193688392639,1.8654227405247816,0.3765097875885048,1.0,llm_experiments_data/arrays/setfit_mnli_2_pure_logits_greedy_unique_5_post_calib_2025-04-24.npz,0.9610249264065008,1.9711616507249374,0.9621945062372318,0.9501426417297367,0.049857358270263274
SetFit/mnli,2,pure_logits,greedy_50_post_calib,50,22,0.3479413688182831,1.868021657642649,0.5247813411078717,1.0,llm_experiments_data/arrays/setfit_mnli_2_pure_logits_greedy_50_post_calib_2025-04-24.npz,0.9638973636691187,1.889548485668359,0.966778918750452,0.955661003526555,0.04433899647344497
SetFit/mnli,2,pure_logits,greedy_50_calib_once,6,6,0.3595337271690368,2.2376676384839653,1.692628071636818,1.0,llm_experiments_data/arrays/setfit_mnli_2_pure_logits_greedy_50_calib_once_2025-04-24.npz,0.9665581041966967,1.9932042079798833,0.9650825346638912,0.9532732259309591,0.04672677406904091
SetFit/mnli,2,pure_logits,greedy_50_calib_every_step,11,11,0.3517843186855316,1.9999666805497711,1.2994585589337777,1.0,llm_experiments_data/arrays/setfit_mnli_2_pure_logits_greedy_50_calib_every_step_2025-04-24.npz,0.9690227498992263,1.9436283481609982,0.9657410773912009,0.954774116069448,0.04522588393055205
SetFit/mnli,3,convex_comb,greedy_unique_5_baseline,5,5,0.409501165151596,,,,llm_experiments_data/arrays/setfit_mnli_3_convex_comb_greedy_unique_5_baseline_2025-04-24.npz,0.9901752286196761,2.2993013225534353,0.9533685386990878,0.9399426933502408,0.06005730664975917
SetFit/mnli,3,convex_comb,greedy_50_baseline,50,22,0.3611113131046295,,,,llm_experiments_data/arrays/setfit_mnli_3_convex_comb_greedy_50_baseline_2025-04-24.npz,0.9734204999598582,2.179077873092165,0.9631136378111886,0.9504332567219265,0.04956674327807353
SetFit/mnli,3,convex_comb,greedy_50_temp_baseline,50,22,0.3610305190086365,1.0163265306122449,,,llm_experiments_data/arrays/setfit_mnli_3_convex_comb_greedy_50_temp_baseline_2025-04-24.npz,0.9734204999598582,2.1903458373784477,0.9631113150402676,0.9504425272046977,0.049557472795302315
SetFit/mnli,3,convex_comb,greedy_unique_5_temp_baseline,5,5,0.4077809453010559,1.0714285714285714,,,llm_experiments_data/arrays/setfit_mnli_3_convex_comb_greedy_unique_5_temp_baseline_2025-04-24.npz,0.9866551233980249,2.299110340107905,0.9533500642041512,0.9399767508349457,0.060023249165054304
SetFit/mnli,3,convex_comb,greedy_unique_5_post_calib,5,5,0.3901133239269256,1.5609496043315287,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_3_convex_comb_greedy_unique_5_post_calib_2025-04-24.npz,0.9610249264065008,2.177072557414098,0.9564466632107985,0.9434806757043814,0.05651932429561857
SetFit/mnli,3,convex_comb,greedy_50_post_calib,50,22,0.3565170764923095,1.535360266555602,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_3_convex_comb_greedy_50_post_calib_2025-04-24.npz,0.9579239491627013,1.9804083841293587,0.9651144697358583,0.9534735196981525,0.04652648030184747
SetFit/mnli,3,convex_comb,greedy_50_calib_once,8,8,0.355285108089447,2.2012827988338195,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_3_convex_comb_greedy_50_calib_once_2025-04-24.npz,0.9638973636691187,1.8874317635637323,0.9657818421307126,0.9542374996583323,0.04576250034166773
SetFit/mnli,3,convex_comb,greedy_50_calib_every_step,12,12,0.3530190885066986,1.976976259891712,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_3_convex_comb_greedy_50_calib_every_step_2025-04-24.npz,0.9665581041966967,1.9121799054636894,0.9657288571161017,0.9544658020836918,0.045534197916308194
SetFit/mnli,3,pure_logits,greedy_unique_5_baseline,5,5,0.409501165151596,,,,llm_experiments_data/arrays/setfit_mnli_3_pure_logits_greedy_unique_5_baseline_2025-04-24.npz,0.9901752286196761,2.2993013225534353,0.9533685386990878,0.9399426933502408,0.06005730664975917
SetFit/mnli,3,pure_logits,greedy_50_baseline,50,22,0.3611113131046295,,,,llm_experiments_data/arrays/setfit_mnli_3_pure_logits_greedy_50_baseline_2025-04-24.npz,0.9734204999598582,2.179077873092165,0.9631136378111886,0.9504332567219265,0.04956674327807353
SetFit/mnli,3,pure_logits,greedy_50_temp_baseline,50,22,0.3610305190086365,1.0163265306122449,,,llm_experiments_data/arrays/setfit_mnli_3_pure_logits_greedy_50_temp_baseline_2025-04-24.npz,0.9734204999598582,2.1903458373784477,0.9631113150402676,0.9504425272046977,0.049557472795302315
SetFit/mnli,3,pure_logits,greedy_unique_5_temp_baseline,5,5,0.4077809453010559,1.0714285714285714,,,llm_experiments_data/arrays/setfit_mnli_3_pure_logits_greedy_unique_5_temp_baseline_2025-04-24.npz,0.9866551233980249,2.299110340107905,0.9533500642041512,0.9399767508349457,0.060023249165054304
SetFit/mnli,3,pure_logits,greedy_unique_5_post_calib,5,5,0.3702000081539154,1.8654227405247816,0.3731778425655977,1.0,llm_experiments_data/arrays/setfit_mnli_3_pure_logits_greedy_unique_5_post_calib_2025-04-24.npz,0.9610249264065008,1.973883150573743,0.9618828622784208,0.9500689812489621,0.04993101875103789
SetFit/mnli,3,pure_logits,greedy_50_post_calib,50,22,0.3494983613491058,1.897259475218659,0.4897959183673469,1.0,llm_experiments_data/arrays/setfit_mnli_3_pure_logits_greedy_50_post_calib_2025-04-24.npz,0.9638973636691187,1.9138350866582847,0.9667013108241873,0.9554521636507993,0.044547836349200676
SetFit/mnli,3,pure_logits,greedy_50_calib_once,6,6,0.3603434860706329,2.255860058309038,1.612661391087047,1.0,llm_experiments_data/arrays/setfit_mnli_3_pure_logits_greedy_50_calib_once_2025-04-24.npz,0.9638973636691187,1.9409705091273695,0.9652225532512885,0.9533831286012058,0.046616871398794224
SetFit/mnli,3,pure_logits,greedy_50_calib_every_step,12,12,0.3533744812011719,2.032753019575177,0.9745939192003332,1.0,llm_experiments_data/arrays/setfit_mnli_3_pure_logits_greedy_50_calib_every_step_2025-04-24.npz,0.9665581041966967,1.9203762354176945,0.9656743669332332,0.9543914368942006,0.045608563105799416
SetFit/mnli,4,convex_comb,greedy_unique_5_baseline,5,5,0.4054230451583862,,,,llm_experiments_data/arrays/setfit_mnli_4_convex_comb_greedy_unique_5_baseline_2025-04-24.npz,0.9901752286196761,2.302961819426098,0.9541400944126698,0.9408709195841239,0.059129080415876056
SetFit/mnli,4,convex_comb,greedy_50_baseline,50,22,0.3583822846412658,,,,llm_experiments_data/arrays/setfit_mnli_4_convex_comb_greedy_50_baseline_2025-04-24.npz,0.9753793916128501,2.192001018573043,0.9633514476775563,0.9503150489133806,0.04968495108661941
SetFit/mnli,4,convex_comb,greedy_50_temp_baseline,50,22,0.3582753837108612,1.0163265306122449,,,llm_experiments_data/arrays/setfit_mnli_4_convex_comb_greedy_50_temp_baseline_2025-04-24.npz,0.9753793916128501,2.2031734916365604,0.9633496677033028,0.9503225549896018,0.04967744501039817
SetFit/mnli,4,convex_comb,greedy_unique_5_temp_baseline,5,5,0.403834193944931,1.0714285714285714,,,llm_experiments_data/arrays/setfit_mnli_4_convex_comb_greedy_unique_5_temp_baseline_2025-04-24.npz,0.9866551233980249,2.3034392755399233,0.9541206555387989,0.9409011583861585,0.05909884161384149
SetFit/mnli,4,convex_comb,greedy_unique_5_post_calib,5,5,0.3868405222892761,1.535360266555602,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_4_convex_comb_greedy_unique_5_post_calib_2025-04-24.npz,0.9638973636691187,2.219247847468687,0.9569735773053419,0.9440563687786493,0.05594363122135071
SetFit/mnli,4,convex_comb,greedy_50_post_calib,50,22,0.3536512553691864,1.5481549354435653,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_4_convex_comb_greedy_50_post_calib_2025-04-24.npz,0.9610249264065008,2.0672099056228417,0.9654106115875142,0.9535600541466351,0.04643994585336486
SetFit/mnli,4,convex_comb,greedy_50_calib_once,8,8,0.3522889614105224,2.2012827988338195,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_4_convex_comb_greedy_50_calib_once_2025-04-24.npz,0.9638973636691187,1.882657202425477,0.9660762736559606,0.9545275135153436,0.045472486484656405
SetFit/mnli,4,convex_comb,greedy_50_calib_every_step,11,11,0.35048508644104,2.032753019575177,0.0,1.0,llm_experiments_data/arrays/setfit_mnli_4_convex_comb_greedy_50_calib_every_step_2025-04-24.npz,0.9665581041966967,1.8973787659350978,0.9660368155401894,0.9545675380986286,0.0454324619013714
SetFit/mnli,4,pure_logits,greedy_unique_5_baseline,5,5,0.4054230451583862,,,,llm_experiments_data/arrays/setfit_mnli_4_pure_logits_greedy_unique_5_baseline_2025-04-24.npz,0.9901752286196761,2.302961819426098,0.9541400944126698,0.9408709195841239,0.059129080415876056
SetFit/mnli,4,pure_logits,greedy_50_baseline,50,22,0.3583822846412658,,,,llm_experiments_data/arrays/setfit_mnli_4_pure_logits_greedy_50_baseline_2025-04-24.npz,0.9753793916128501,2.192001018573043,0.9633514476775563,0.9503150489133806,0.04968495108661941
SetFit/mnli,4,pure_logits,greedy_50_temp_baseline,50,22,0.3582753837108612,1.0163265306122449,,,llm_experiments_data/arrays/setfit_mnli_4_pure_logits_greedy_50_temp_baseline_2025-04-24.npz,0.9753793916128501,2.2031734916365604,0.9633496677033028,0.9503225549896018,0.04967744501039817
SetFit/mnli,4,pure_logits,greedy_unique_5_temp_baseline,5,5,0.403834193944931,1.0714285714285714,,,llm_experiments_data/arrays/setfit_mnli_4_pure_logits_greedy_unique_5_temp_baseline_2025-04-24.npz,0.9866551233980249,2.3034392755399233,0.9541206555387989,0.9409011583861585,0.05909884161384149
SetFit/mnli,4,pure_logits,greedy_unique_5_post_calib,5,5,0.3679219484329223,1.8202915451895043,0.3998334027488546,1.0,llm_experiments_data/arrays/setfit_mnli_4_pure_logits_greedy_unique_5_post_calib_2025-04-24.npz,0.9638973636691187,2.0239205513026595,0.9618466797114517,0.9496593023367037,0.0503406976632963
SetFit/mnli,4,pure_logits,greedy_50_post_calib,50,22,0.3469719290733337,1.8826155768429824,0.519783423573511,1.0,llm_experiments_data/arrays/setfit_mnli_4_pure_logits_greedy_50_post_calib_2025-04-24.npz,0.9638973636691187,1.8955485174987665,0.9668878343199752,0.9554991332817748,0.044500866718225174
SetFit/mnli,4,pure_logits,greedy_50_calib_once,5,5,0.364339679479599,2.1823406913785925,3.305289462723865,1.0,llm_experiments_data/arrays/setfit_mnli_4_pure_logits_greedy_50_calib_once_2025-04-24.npz,0.9665581041966967,2.0352521764041187,0.963575378976801,0.9525609536114186,0.04743904638858143
SetFit/mnli,4,pure_logits,greedy_50_calib_every_step,11,11,0.3505405783653259,2.032753019575177,1.1795085381091213,1.0,llm_experiments_data/arrays/setfit_mnli_4_pure_logits_greedy_50_calib_every_step_2025-04-24.npz,0.9665581041966967,1.8849967373832222,0.9659522565595849,0.9544983699984606,0.045501630001539395
