dataset,seed,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,path,threshold,set_size,auc,aurac,aorac
dbpedia_14,0,convex_comb,greedy_50_baseline,50,13,0.0358439609408378,,,,llm_experiments_data/arrays/ftc_dbpedia_14_0_convex_comb_greedy_50_baseline_2025-04-25.npz,0.9995403774129317,1.3192857142857144,0.9998205993406593,0.9894511293833289,0.010548870616671091
dbpedia_14,0,convex_comb,greedy_50_temp_baseline,50,13,0.033607929944992,1.236734693877551,,,llm_experiments_data/arrays/ftc_dbpedia_14_0_convex_comb_greedy_50_temp_baseline_2025-04-25.npz,0.9978749854496547,1.3359714285714286,0.9998208849450553,0.9894575955840033,0.010542404415996742
dbpedia_14,0,convex_comb,greedy_unique_5_temp_baseline,5,5,0.0351141542196273,1.3469387755102042,,,llm_experiments_data/arrays/ftc_dbpedia_14_0_convex_comb_greedy_unique_5_temp_baseline_2025-04-25.npz,0.9973263411627071,1.2764714285714285,0.9998402717582417,0.9895306089539169,0.010469391046083132
dbpedia_14,0,convex_comb,greedy_unique_5_post_calib,5,5,0.0324176251888275,1.5865389421074554,0.0,1.0,llm_experiments_data/arrays/ftc_dbpedia_14_0_convex_comb_greedy_unique_5_post_calib_2025-04-25.npz,0.9942510800363944,1.2649,0.9998545889010989,0.9895747304597131,0.010425269540286886
dbpedia_14,0,convex_comb,greedy_50_post_calib,50,13,0.0307954214513301,1.602582257392753,0.0,1.0,llm_experiments_data/arrays/ftc_dbpedia_14_0_convex_comb_greedy_50_post_calib_2025-04-25.npz,0.9927668021552672,1.2419142857142857,0.9998582486813187,0.9895868212148154,0.010413178785184551
dbpedia_14,0,convex_comb,greedy_50_calib_once,6,6,0.0301945339888334,1.7658642232403166,0.0,1.0,llm_experiments_data/arrays/ftc_dbpedia_14_0_convex_comb_greedy_50_calib_once_2025-04-25.npz,0.9937936782064581,1.2378571428571428,0.9998812254945056,0.9896896195708119,0.010310380429188082
dbpedia_14,0,convex_comb,greedy_50_calib_every_step,6,6,0.0301945339888334,1.7658642232403166,0.0,1.0,llm_experiments_data/arrays/ftc_dbpedia_14_0_convex_comb_greedy_50_calib_every_step_2025-04-25.npz,0.9937936782064581,1.2378571428571428,0.9998812254945056,0.9896896195708119,0.010310380429188082
dbpedia_14,0,pure_logits,greedy_unique_5_baseline,5,5,0.0383507534861564,,,,llm_experiments_data/arrays/ftc_dbpedia_14_0_pure_logits_greedy_unique_5_baseline_2025-04-25.npz,0.9997508750957141,1.278457142857143,0.9998399975824176,0.9895245362306879,0.010475463769312077
dbpedia_14,0,pure_logits,greedy_50_baseline,50,13,0.0358439609408378,,,,llm_experiments_data/arrays/ftc_dbpedia_14_0_pure_logits_greedy_50_baseline_2025-04-25.npz,0.9995403774129317,1.3192857142857144,0.9998205993406593,0.9894511293833289,0.010548870616671091
dbpedia_14,0,pure_logits,greedy_50_temp_baseline,50,13,0.033607929944992,1.236734693877551,,,llm_experiments_data/arrays/ftc_dbpedia_14_0_pure_logits_greedy_50_temp_baseline_2025-04-25.npz,0.9978749854496547,1.3359714285714286,0.9998208849450553,0.9894575955840033,0.010542404415996742
