dataset,seed,method,ensemble_type,ensemble_size,ensemble_unique_size,nll_test,c1,c2,epi_scalar,ensemble_time,calibration_time,path,threshold,set_size,auc,aurac,aorac
imdb,1,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.1298722177743911,1.8202915451895043,0.0,1.0,6.561986207962036,1.1692898273468018,llm_experiments_data/arrays/mini_imdb_1_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-23.npz,0.9690227498992263,1.16548,0.9904084154376208,0.9835872560968673,0.016412743903132743
imdb,1,pure_logits,greedy_5_post_calib,5,5,0.1262862235307693,1.3124531445231151,0.7730112453144523,1.0,6.561986207962036,9.991092681884766,llm_experiments_data/arrays/mini_imdb_1_pure_logits_greedy_5_post_calib_2025-09-23.npz,0.9690227498992263,1.196,0.9894514195573825,0.9828192986868756,0.017180701313124436
imdb,1,pure_logits,greedy_50_post_calib,50,22,0.1241556704044342,0.9651478550603916,1.0162432319866723,1.0,6.561986207962036,10.74493670463562,llm_experiments_data/arrays/mini_imdb_1_pure_logits_greedy_50_post_calib_2025-09-23.npz,0.9579239491627013,1.18792,0.9886949979610727,0.9823691538631053,0.017630846136894696
imdb,2,pure_logits,greedy_5_baseline,5,5,0.1384223103523254,,,,0.0978872776031494,0.0,llm_experiments_data/arrays/mini_imdb_2_pure_logits_greedy_5_baseline_2025-09-23.npz,0.9509621946209896,1.24256,0.9866834186773878,0.980759106481637,0.019240893518363
imdb,2,pure_logits,greedy_50_baseline,50,21,0.1249853745102882,,,,0.0978872776031494,0.0,llm_experiments_data/arrays/mini_imdb_2_pure_logits_greedy_50_baseline_2025-09-23.npz,0.947060595353925,1.17428,0.9887088663736744,0.9823803530352296,0.017619646964770364
imdb,2,pure_logits,greedy_50_temp_pool_then_calibrate,50,21,0.1251706480979919,1.0163265306122449,,,0.0978872776031494,0.0090041160583496,llm_experiments_data/arrays/mini_imdb_2_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-23.npz,0.9428485727976632,1.16656,0.9887088695736764,0.9823803530352296,0.017619646964770364
imdb,2,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.1362000554800033,0.9061224489795918,,,0.0978872776031494,0.0065577030181884,llm_experiments_data/arrays/mini_imdb_2_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-23.npz,0.9610249264065008,1.23392,0.986683418677388,0.980759106481637,0.019240893518363
imdb,2,pure_logits,greedy_50_temp_calibrate_then_pool,50,21,0.1309607028961181,1.976976259891712,0.0,1.0,0.0978872776031494,5.48248815536499,llm_experiments_data/arrays/mini_imdb_2_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-23.npz,0.9610249264065008,1.14464,0.9900433792277626,0.9831578551459185,0.01684214485408153
imdb,2,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.1383346617221832,1.602582257392753,0.0,1.0,0.0978872776031494,2.7073540687561035,llm_experiments_data/arrays/mini_imdb_2_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-23.npz,0.9638973636691187,1.19804,0.9883197205246211,0.9813853065064745,0.018614693493525514
imdb,2,pure_logits,greedy_5_post_calib,5,5,0.1345534473657608,1.265472719700125,0.6547271970012495,1.0,0.0978872776031494,2.3535642623901367,llm_experiments_data/arrays/mini_imdb_2_pure_logits_greedy_5_post_calib_2025-09-23.npz,0.9610249264065008,1.2062,0.9879613138952409,0.9816449966676055,0.01835500333239448
imdb,2,pure_logits,greedy_50_post_calib,50,21,0.1247840598225593,1.1875052061640985,0.9129529362765514,1.0,0.0978872776031494,11.601983308792114,llm_experiments_data/arrays/mini_imdb_2_pure_logits_greedy_50_post_calib_2025-09-23.npz,0.947060595353925,1.15708,0.9889449945247965,0.9826374626356885,0.01736253736431148
imdb,3,pure_logits,greedy_5_baseline,5,5,0.1308992207050323,,,,0.0865640640258789,0.0,llm_experiments_data/arrays/mini_imdb_3_pure_logits_greedy_5_baseline_2025-09-23.npz,0.9610249264065008,1.233,0.9872248545598752,0.9811119392703952,0.018888060729604805
imdb,3,pure_logits,greedy_50_baseline,50,20,0.1263695061206817,,,,0.0865640640258789,0.0,llm_experiments_data/arrays/mini_imdb_3_pure_logits_greedy_50_baseline_2025-09-23.npz,0.9690227498992263,1.18192,0.9885251149485965,0.9822058554637462,0.01779414453625383
imdb,3,pure_logits,greedy_50_temp_pool_then_calibrate,50,20,0.1261262595653534,1.0163265306122449,,,0.0865640640258789,0.006488561630249,llm_experiments_data/arrays/mini_imdb_3_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-23.npz,0.9690227498992263,1.1914,0.9885251149485966,0.9822058554637462,0.01779414453625383
imdb,3,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.1308252960443496,0.9061224489795918,,,0.0865640640258789,0.008368968963623,llm_experiments_data/arrays/mini_imdb_3_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-23.npz,0.9713057528362042,1.23032,0.9872248545598753,0.9811119392703952,0.018888060729604805
imdb,3,pure_logits,greedy_50_temp_calibrate_then_pool,50,20,0.1329247504472732,2.038000832986256,0.0,1.0,0.0865640640258789,8.031179666519165,llm_experiments_data/arrays/mini_imdb_3_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-23.npz,0.9734204999598582,1.17388,0.9900900949852778,0.9828684925834117,0.01713150741658831
imdb,3,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.1370836347341537,1.9450895460224904,0.0,1.0,0.0865640640258789,1.041773557662964,llm_experiments_data/arrays/mini_imdb_3_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-23.npz,0.9734204999598582,1.19488,0.9897962582240645,0.9824018731498814,0.017598126850118634
imdb,3,pure_logits,greedy_5_post_calib,5,5,0.130712553858757,1.0224739691795086,0.9062890462307372,1.0,0.0865640640258789,3.690814018249512,llm_experiments_data/arrays/mini_imdb_3_pure_logits_greedy_5_post_calib_2025-09-23.npz,0.9734204999598582,1.2268,0.9877056693326729,0.9815234708889254,0.018476529111074558
imdb,3,pure_logits,greedy_50_post_calib,50,20,0.126470685005188,1.0828488129945857,0.9662640566430654,1.0,0.0865640640258789,23.58415985107422,llm_experiments_data/arrays/mini_imdb_3_pure_logits_greedy_50_post_calib_2025-09-23.npz,0.9713057528362042,1.19008,0.9886455898447137,0.982402518181454,0.017597481818546035
imdb,4,pure_logits,greedy_5_baseline,5,5,0.1434182375669479,,,,0.1019113063812255,0.0,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_5_baseline_2025-09-23.npz,0.992191306592376,1.25752,0.9861034289769911,0.9798085632713537,0.020191436728646317
imdb,4,pure_logits,greedy_50_baseline,50,21,0.1295195668935775,,,,0.1019113063812255,0.0,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_50_baseline_2025-09-23.npz,0.9734204999598582,1.18728,0.9884251572147362,0.9812800706238075,0.01871992937619249
imdb,4,pure_logits,greedy_50_temp_pool_then_calibrate,50,21,0.1278975158929824,1.0714285714285714,,,0.1019113063812255,0.00901460647583,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-23.npz,0.9665581041966967,1.18776,0.9884251572147361,0.9812800706238075,0.01871992937619249
imdb,4,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.1366505622863769,1.1816326530612244,,,0.1019113063812255,0.0067100524902343,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-23.npz,0.9844471273184587,1.2654,0.986103448176993,0.9798085632713537,0.020191436728646317
imdb,4,pure_logits,greedy_50_temp_calibrate_then_pool,50,21,0.1340866088867187,1.9999666805497711,0.0,1.0,0.1019113063812255,6.6004016399383545,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-23.npz,0.9734204999598582,1.15576,0.9901208437883745,0.9832982463082901,0.016701753691709897
imdb,4,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.136781245470047,1.850379008746356,0.0,1.0,0.1019113063812255,1.1390197277069092,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-23.npz,0.9734204999598582,1.1742,0.9891898580930414,0.983035511668176,0.016964488331823957
imdb,4,pure_logits,greedy_5_post_calib,5,5,0.1334708333015442,1.5106705539358602,0.7663473552686381,1.0,0.1019113063812255,4.837679624557495,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_5_post_calib_2025-09-23.npz,0.9788747077456621,1.22292,0.9878543731562878,0.9818622624319201,0.018137737568079904
imdb,4,pure_logits,greedy_50_post_calib,50,21,0.1289136707782745,0.995585172844648,1.0329029571012078,1.0,0.1019113063812255,10.898531198501589,llm_experiments_data/arrays/mini_imdb_4_pure_logits_greedy_50_post_calib_2025-09-23.npz,0.9713057528362042,1.19232,0.9883557844076324,0.9811911622283311,0.018808837771668863
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_5_baseline,5,5,0.5419113039970398,,,,0.0901708602905273,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_5_baseline_2025-09-23.npz,0.9866551233980249,2.352574985851726,0.9200405992173505,0.8960601575620758,0.1039398424379242
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_50_baseline,50,26,0.5077022314071655,,,,0.0901708602905273,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_50_baseline_2025-09-23.npz,0.9734204999598582,2.2173174872665533,0.9284023880126302,0.9074722143458596,0.09252778565414044
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_50_temp_pool_then_calibrate,50,26,0.5073590278625488,1.0163265306122449,,,0.0901708602905273,0.0087041854858398,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-23.npz,0.9713057528362042,2.210526315789474,0.9284016779993044,0.907477333121785,0.09252266687821498
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.5396257042884827,1.0714285714285714,,,0.0901708602905273,0.0077481269836425,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-23.npz,0.9832096927272072,2.3636106395019807,0.9199894908756591,0.8959464758030029,0.1040535241969971
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_50_temp_calibrate_then_pool,50,26,0.5156623125076294,1.8747188671386923,0.0,1.0,0.0901708602905273,5.076274156570435,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-23.npz,0.947060595353925,2.2164685908319184,0.9301903767191653,0.9119007744974639,0.08809922550253613
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.5352078080177307,1.7114369012911288,0.0,1.0,0.0901708602905273,1.3451411724090576,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-23.npz,0.947060595353925,2.2108092812676854,0.9235917154995376,0.902597851722819,0.09740214827718097
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_5_post_calib,5,5,0.5301840305328369,1.3603831736776342,0.7530195751770096,1.0,0.0901708602905273,3.851127147674561,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_5_post_calib_2025-09-23.npz,0.9665581041966967,2.238539898132428,0.9222720802630114,0.8995688228385235,0.10043117716147654
mteb/tweet_sentiment_extraction,0,pure_logits,greedy_50_post_calib,50,26,0.5067362785339355,1.153219491878384,0.932944606413994,1.0,0.0901708602905273,10.045445203781128,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_0_pure_logits_greedy_50_post_calib_2025-09-23.npz,0.9690227498992263,2.1907187323146577,0.9288870641711057,0.9082747198304848,0.0917252801695152
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_5_baseline,5,5,0.5260146856307983,,,,0.0950021743774414,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_5_baseline_2025-09-23.npz,0.9844471273184587,2.2917374080362194,0.9231858710616615,0.8992537957754018,0.10074620422459823
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_baseline,50,26,0.4963533878326416,,,,0.0950021743774414,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_baseline_2025-09-23.npz,0.9610249264065008,2.0996038483305037,0.9304570595439229,0.9102914083977743,0.08970859160222566
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_temp_pool_then_calibrate,50,26,0.4962351024150848,1.0163265306122449,,,0.0950021743774414,0.0075924396514892,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-23.npz,0.9610249264065008,2.113469156762875,0.9304559260480545,0.9102560134104606,0.08974398658953942
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.524638831615448,1.126530612244898,,,0.0950021743774414,0.0092921257019042,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-23.npz,0.9753793916128501,2.2821165817770233,0.9230671490582631,0.8991830489544508,0.10081695104554922
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_temp_calibrate_then_pool,50,26,0.5140592455863953,1.9450895460224904,0.0,1.0,0.0950021743774414,5.948843002319336,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-23.npz,0.9428485727976632,2.176287492925863,0.9302896244120881,0.9121176648813512,0.08788233511864885
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.5283321738243103,1.7114369012911288,0.0,1.0,0.0950021743774414,1.4245367050170898,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-23.npz,0.947060595353925,2.202886247877759,0.925134393505972,0.9046715420827262,0.09532845791727385
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_5_post_calib,5,5,0.5204228162765503,1.4630903790087464,0.6397334443981675,1.0,0.0950021743774414,7.1204609870910645,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_5_post_calib_2025-09-23.npz,0.9579239491627013,2.1751556310130162,0.9248658918844028,0.9026992797164319,0.09730072028356807
mteb/tweet_sentiment_extraction,1,pure_logits,greedy_50_post_calib,50,26,0.4978979229927063,1.281865889212828,0.8929612661391086,1.0,0.0950021743774414,11.417766571044922,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_1_pure_logits_greedy_50_post_calib_2025-09-23.npz,0.954576248590888,2.077815506508206,0.9308859229871688,0.9111434089705467,0.08885659102945331
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_5_baseline,5,5,0.5333333015441895,,,,0.0974884033203125,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_5_baseline_2025-09-23.npz,0.9855933637950631,2.322863610639502,0.9225437332009813,0.8989339612423256,0.10106603875767439
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_baseline,50,26,0.5011298060417175,,,,0.0974884033203125,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_baseline_2025-09-23.npz,0.9734204999598582,2.219298245614035,0.9292972893887184,0.906562943739956,0.09343705626004395
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_temp_pool_then_calibrate,50,26,0.5009475946426392,1.0163265306122449,,,0.0974884033203125,0.0105588436126708,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-23.npz,0.9713057528362042,2.2088285229202036,0.9292798268961683,0.9065592372391442,0.09344076276085578
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.5314382314682007,1.126530612244898,,,0.0974884033203125,0.0080692768096923,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-23.npz,0.9771939142407526,2.3115449915110355,0.9223875653158796,0.8988639480665235,0.10113605193347652
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_temp_calibrate_then_pool,50,26,0.507821798324585,1.9057059558517289,0.0,1.0,0.0974884033203125,6.155181169509888,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-23.npz,0.9428485727976632,2.1635540464063383,0.9310494982161207,0.9120324724261694,0.08796752757383064
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.5277904272079468,1.7255810079133695,0.0,1.0,0.0974884033203125,1.5140609741210938,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-23.npz,0.9509621946209896,2.2823995472552348,0.9254365008129201,0.9059331904629829,0.09406680953701707
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_5_post_calib,5,5,0.5220748782157898,1.4274052478134114,0.694710537276135,1.0,0.0974884033203125,2.638812780380249,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_5_post_calib_2025-09-23.npz,0.9638973636691187,2.2391058290888513,0.9247959295796412,0.902961917565213,0.09703808243478695
mteb/tweet_sentiment_extraction,2,pure_logits,greedy_50_post_calib,50,26,0.500332236289978,1.1283298625572675,0.94960433152853,1.0,0.0974884033203125,11.40553069114685,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_2_pure_logits_greedy_50_post_calib_2025-09-23.npz,0.9690227498992263,2.181097906055461,0.9296876846418168,0.9074830554892974,0.09251694451070258
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_5_baseline,5,5,0.5318763256072998,,,,1.6096489429473877,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_5_baseline_2025-09-23.npz,0.9771939142407526,2.2444821731748728,0.9223808334673039,0.8945336225385531,0.10546637746144694
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_baseline,50,28,0.4969528615474701,,,,1.6096489429473877,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_baseline_2025-09-23.npz,0.9713057528362042,2.1983588002263725,0.9305613930465024,0.9100246322382524,0.08997536776174764
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_temp_pool_then_calibrate,50,28,0.496857225894928,1.0163265306122449,,,1.6096489429473877,0.0068566799163818,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-23.npz,0.9690227498992263,2.1873231465761176,0.9305544150704056,0.9100195379105229,0.08998046208947708
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.530012309551239,1.0714285714285714,,,1.6096489429473877,0.0090200901031494,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-23.npz,0.9713057528362042,2.2504244482173177,0.9223151063805176,0.8944816545778304,0.10551834542216965
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_temp_calibrate_then_pool,50,28,0.5049659609794617,1.9057059558517289,0.0,1.0,1.6096489429473877,6.052365303039551,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-23.npz,0.947060595353925,2.235144312393888,0.9323570626126082,0.9148459808072295,0.08515401919277055
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.5193415284156799,1.6423157017909205,0.0,1.0,1.6096489429473877,1.6203336715698242,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-23.npz,0.9428485727976632,2.1168647425014147,0.929002274332806,0.9058726464990307,0.09412735350096935
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_5_post_calib,5,5,0.5184579491615295,1.4192086630570595,0.6247396917950854,1.0,1.6096489429473877,2.8159141540527344,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_5_post_calib_2025-09-23.npz,0.9579239491627013,2.17911714770798,0.9270527347846684,0.901986216420313,0.09801378357968704
mteb/tweet_sentiment_extraction,3,pure_logits,greedy_50_post_calib,50,28,0.4962888360023498,1.1142357351103709,0.941274468971262,1.0,1.6096489429473877,11.877178192138672,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_3_pure_logits_greedy_50_post_calib_2025-09-23.npz,0.9690227498992263,2.177136389360498,0.9309862424403755,0.910677368146874,0.08932263185312606
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_5_baseline,5,5,0.5225674510002136,,,,0.1084773540496826,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_5_baseline_2025-09-23.npz,0.9844471273184587,2.2869269949066213,0.9247900528992746,0.9022789850690974,0.09772101493090257
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_baseline,50,26,0.4879655241966247,,,,0.1084773540496826,0.0,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_baseline_2025-09-23.npz,0.9610249264065008,2.1327108092812677,0.9323035230852309,0.9113428121841589,0.08865718781584109
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_temp_pool_then_calibrate,50,26,0.4882253408432007,1.0163265306122449,,,0.1084773540496826,0.0098588466644287,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_temp_pool_then_calibrate_2025-09-23.npz,0.9579239491627013,2.1219581211092247,0.9322964325487035,0.9113408053548183,0.08865919464518168
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_5_temp_pool_then_calibrate,5,5,0.5212197303771973,1.126530612244898,,,0.1084773540496826,0.0073423385620117,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_5_temp_pool_then_calibrate_2025-09-23.npz,0.9771939142407526,2.306451612903226,0.9246359841534649,0.9020386858436725,0.09796131415632747
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_50_temp_calibrate_then_pool,50,26,0.5003982782363892,1.9450895460224904,0.0,1.0,0.1084773540496826,5.5436084270477295,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_50_temp_calibrate_then_pool_2025-09-23.npz,0.9428485727976632,2.2232597623089982,0.9326700020129514,0.9139810400053141,0.0860189599946859
mteb/tweet_sentiment_extraction,4,pure_logits,greedy_5_temp_calibrate_then_pool,5,5,0.5146053433418274,1.6707038733860893,0.0,1.0,0.1084773540496826,1.4687588214874268,llm_experiments_data/arrays/mini_mteb_tweet_sentiment_extraction_4_pure_logits_greedy_5_temp_calibrate_then_pool_2025-09-23.npz,0.9428485727976632,2.161290322580645,0.9291220671581751,0.9070978319589291,0.09290216804107088
